cryptic_name,junc_cat,name,paste_into_igv_junction,new_cate
SYT7_donor_1,donor,SYT7_donor_6,chr11:61547308-61547530,Early
SYT7_donor_2,donor,SYT7_donor_10,chr11:61533124-61547530,Early
TANK_acceptor_1,acceptor,TANK_acceptor_17,chr2:161161104-161161285,Late
TANK_acceptor_1,acceptor,TANK_acceptor_6,chr2:161161104-161161285,Late
TANK_acceptor_1,acceptor,TANK_acceptor_29,chr2:161161104-161161285,Late
TANK_acceptor_1,acceptor,TANK_acceptor_22,chr2:161161104-161161285,Late
TANK_acceptor_1,acceptor,TANK_acceptor_1,chr2:161161104-161161285,Late
TARBP1_acceptor_1,acceptor,TARBP1_acceptor_30,chr1:234400948-234401181,Intermediate
TARBP1_acceptor_1,acceptor,TARBP1_acceptor_10,chr1:234400948-234401181,Intermediate
TARBP1_acceptor_1,acceptor,TARBP1_acceptor_21,chr1:234400948-234401181,Intermediate
TARBP1_acceptor_1,acceptor,TARBP1_acceptor_2,chr1:234400948-234401181,Intermediate
TARBP1_acceptor_1,acceptor,TARBP1_acceptor_22,chr1:234400948-234401181,Intermediate
TBXAS1_acceptor_1,acceptor,TBXAS1_acceptor_21,chr7:139787426-139788213,Late
TBXAS1_acceptor_1,acceptor,TBXAS1_acceptor_5,chr7:139787426-139788213,Late
TBXAS1_acceptor_1,acceptor,TBXAS1_acceptor_16,chr7:139787426-139788213,Late
TBXAS1_acceptor_1,acceptor,TBXAS1_acceptor_15,chr7:139787426-139788213,Late
TBXAS1_acceptor_1,acceptor,TBXAS1_acceptor_7,chr7:139787426-139788213,Late
TENM3_donor_1,donor,TENM3_donor_21,chr4:182598822-182600924,Late
TENM3_donor_1,donor,TENM3_donor_14,chr4:182598822-182600924,Late
TENM3_donor_1,donor,TENM3_donor_22,chr4:182598822-182600924,Late
TENM3_donor_1,donor,TENM3_donor_4,chr4:182598822-182600924,Late
TENM3_donor_1,donor,TENM3_donor_8,chr4:182598822-182600924,Late
TKFC_acceptor_1,acceptor,TKFC_acceptor_13,chr11:61335937-61336204,Late
TKFC_acceptor_1,acceptor,TKFC_acceptor_4,chr11:61335937-61336204,Late
TKFC_acceptor_1,acceptor,TKFC_acceptor_18,chr11:61335937-61336204,Late
TKFC_acceptor_1,acceptor,TKFC_acceptor_28,chr11:61335937-61336204,Late
TKFC_acceptor_1,acceptor,TKFC_acceptor_15,chr11:61335937-61336204,Late
TMEM117_acceptor_1,acceptor,TMEM117_acceptor_5,chr12:43836196-43836744,Early
TMEM117_acceptor_1,acceptor,TMEM117_acceptor_4,chr12:43836196-43836744,Early
TMEM117_acceptor_1,acceptor,TMEM117_acceptor_3,chr12:43836196-43836744,Early
TMEM117_acceptor_1,acceptor,TMEM117_acceptor_6,chr12:43836196-43836744,Early
TMEM117_acceptor_1,acceptor,TMEM117_acceptor_1,chr12:43836196-43836744,Early
TMEM117_donor_2,donor,TMEM117_donor_6,chr12:43836901-43844624,Early
TMEM117_donor_2,donor,TMEM117_donor_3,chr12:43836901-43844624,Early
TMEM117_donor_1,donor,TMEM117_donor_4,chr12:43836884-43844624,Early
TMEM117_donor_2,donor,TMEM117_donor_1,chr12:43836901-43844624,Early
TMEM117_donor_1,donor,TMEM117_donor_3,chr12:43836884-43844624,Early
TMEM144_acceptor_1,acceptor,TMEM144_acceptor_5,chr4:158244349-158245324,Late
TMEM144_acceptor_1,acceptor,TMEM144_acceptor_8,chr4:158244349-158245324,Late
TMEM144_acceptor_1,acceptor,TMEM144_acceptor_1,chr4:158244349-158245324,Late
TMEM144_acceptor_1,acceptor,TMEM144_acceptor_6,chr4:158244349-158245324,Late
TMEM144_acceptor_1,acceptor,TMEM144_acceptor_3,chr4:158244349-158245324,Late
TMEM144_donor_1,donor,TMEM144_donor_5,chr4:158245404-158253444,Late
TMEM144_donor_1,donor,TMEM144_donor_6,chr4:158245404-158253444,Late
TMEM144_donor_1,donor,TMEM144_donor_3,chr4:158245404-158253444,Late
TMEM144_donor_1,donor,TMEM144_donor_11,chr4:158245404-158253444,Late
TMEM144_donor_1,donor,TMEM144_donor_9,chr4:158245404-158253444,Late
TMEM234_acceptor_1,acceptor,TMEM234_acceptor_16,chr1:32217124-32217259,Early
TMEM234_acceptor_1,acceptor,TMEM234_acceptor_5,chr1:32217124-32217259,Early
TMEM234_acceptor_1,acceptor,TMEM234_acceptor_13,chr1:32217124-32217259,Early
TMEM234_acceptor_1,acceptor,TMEM234_acceptor_18,chr1:32217124-32217259,Early
TMEM234_acceptor_1,acceptor,TMEM234_acceptor_17,chr1:32217124-32217259,Early
TMEM260_acceptor_1,acceptor,TMEM260_acceptor_20,chr14:56634952-56635122,Early
TMEM260_acceptor_1,acceptor,TMEM260_acceptor_16,chr14:56634952-56635122,Early
TMEM260_acceptor_1,acceptor,TMEM260_acceptor_7,chr14:56634952-56635122,Early
TMEM260_acceptor_1,acceptor,TMEM260_acceptor_5,chr14:56634952-56635122,Early
TMEM260_acceptor_1,acceptor,TMEM260_acceptor_3,chr14:56634952-56635122,Early
TNFSF12_donor_1,donor,TNFSF12_donor_12,chr17:7549618-7550120,Late
TNFSF12_donor_1,donor,TNFSF12_donor_22,chr17:7549618-7550120,Late
TNFSF12_donor_1,donor,TNFSF12_donor_24,chr17:7549618-7550120,Late
TNFSF12_donor_1,donor,TNFSF12_donor_10,chr17:7549618-7550120,Late
TNFSF12_donor_1,donor,TNFSF12_donor_13,chr17:7549618-7550120,Late
TRAPPC12_acceptor_2,acceptor,TRAPPC12_acceptor_10,chr2:3457693-3458462,Intermediate
TRAPPC12_acceptor_1,acceptor,TRAPPC12_acceptor_13,chr2:3457693-3457795,Intermediate
TRAPPC12_acceptor_1,acceptor,TRAPPC12_acceptor_8,chr2:3457693-3457795,Intermediate
TRAPPC12_acceptor_2,acceptor,TRAPPC12_acceptor_8,chr2:3457693-3458462,Intermediate
TRAPPC12_acceptor_2,acceptor,TRAPPC12_acceptor_14,chr2:3457693-3458462,Intermediate
TRAPPC12_donor_1,donor,TRAPPC12_donor_3,chr2:3458515-3460263,Intermediate
TRAPPC12_donor_1,donor,TRAPPC12_donor_11,chr2:3458515-3460263,Intermediate
TRAPPC12_donor_1,donor,TRAPPC12_donor_24,chr2:3458515-3460263,Intermediate
TRAPPC12_donor_1,donor,TRAPPC12_donor_18,chr2:3458515-3460263,Intermediate
TRAPPC12_donor_1,donor,TRAPPC12_donor_5,chr2:3458515-3460263,Intermediate
TRIO_donor_1,donor,TRIO_donor_27,chr5:14489097-14492567,Intermediate
TRIO_donor_1,donor,TRIO_donor_23,chr5:14489097-14492567,Intermediate
TRIO_donor_1,donor,TRIO_donor_18,chr5:14489097-14492567,Intermediate
TRIO_donor_1,donor,TRIO_donor_47,chr5:14489097-14492567,Intermediate
TRIO_donor_1,donor,TRIO_donor_38,chr5:14489097-14492567,Intermediate
TRRAP_acceptor_1,acceptor,TRRAP_acceptor_10,chr7:98881250-98881695,Intermediate
TRRAP_acceptor_1,acceptor,TRRAP_acceptor_58,chr7:98881250-98881695,Intermediate
TRRAP_acceptor_1,acceptor,TRRAP_acceptor_54,chr7:98881250-98881695,Intermediate
TRRAP_acceptor_1,acceptor,TRRAP_acceptor_26,chr7:98881250-98881695,Intermediate
TRRAP_acceptor_1,acceptor,TRRAP_acceptor_39,chr7:98881250-98881695,Intermediate
TRRAP_donor_1,donor,TRRAP_donor_25,chr7:98881736-98881975,Intermediate
TRRAP_donor_1,donor,TRRAP_donor_14,chr7:98881736-98881975,Intermediate
TRRAP_donor_1,donor,TRRAP_donor_36,chr7:98881736-98881975,Intermediate
TRRAP_donor_1,donor,TRRAP_donor_2,chr7:98881736-98881975,Intermediate
TRRAP_donor_1,donor,TRRAP_donor_30,chr7:98881736-98881975,Intermediate
TSPAN12_donor_1,donor,TSPAN12_donor_8,chr7:120810570-120814005,Late
TSPAN12_donor_1,donor,TSPAN12_donor_2,chr7:120810570-120814005,Late
TSPAN12_donor_1,donor,TSPAN12_donor_5,chr7:120810570-120814005,Late
TSPAN12_donor_1,donor,TSPAN12_donor_4,chr7:120810570-120814005,Late
TSPAN12_donor_1,donor,TSPAN12_donor_12,chr7:120810570-120814005,Late
TSPEAR-AS1_donor_1,donor,TSPEAR-AS1_donor_8,chr21:44511071-44515497,Late
TSPEAR-AS1_donor_1,donor,TSPEAR-AS1_donor_1,chr21:44511071-44515497,Late
TSPEAR-AS1_donor_1,donor,TSPEAR-AS1_donor_3,chr21:44511071-44515497,Late
TSPEAR-AS1_donor_1,donor,TSPEAR-AS1_donor_7,chr21:44511071-44515497,Late
TSPEAR-AS1_donor_1,donor,TSPEAR-AS1_donor_6,chr21:44511071-44515497,Late
TTC8_donor_1,donor,TTC8_donor_23,chr14:88831647-88833693,Late
TTC8_donor_1,donor,TTC8_donor_18,chr14:88831647-88833693,Late
TTC8_donor_1,donor,TTC8_donor_21,chr14:88831647-88833693,Late
TTC8_donor_1,donor,TTC8_donor_15,chr14:88831647-88833693,Late
TTC8_donor_1,donor,TTC8_donor_24,chr14:88831647-88833693,Late
UBR5-DT_donor_1,donor,UBR5-DT_donor_3,chr8:102239898-102244005,Early
UBR5-DT_donor_1,donor,UBR5-DT_donor_2,chr8:102239898-102244005,Early
UBR5-DT_donor_1,donor,UBR5-DT_donor_4,chr8:102239898-102244005,Early
UBR5-DT_donor_1,donor,UBR5-DT_donor_1,chr8:102239898-102244005,Early
UGGT2_acceptor_1,acceptor,UGGT2_acceptor_5,chr13:95887393-95887892,Late
UGGT2_acceptor_1,acceptor,UGGT2_acceptor_37,chr13:95887393-95887892,Late
UGGT2_acceptor_1,acceptor,UGGT2_acceptor_19,chr13:95887393-95887892,Late
UGGT2_acceptor_1,acceptor,UGGT2_acceptor_34,chr13:95887393-95887892,Late
UGGT2_acceptor_1,acceptor,UGGT2_acceptor_24,chr13:95887393-95887892,Late
UNC13A_acceptor_3,acceptor,UNC13A_acceptor_25,chr19:17642541-17642845,Early
UNC13A_acceptor_2,acceptor,UNC13A_acceptor_3,chr19:17623216-17623542,Early
UNC13A_acceptor_2,acceptor,UNC13A_acceptor_29,chr19:17623216-17623542,Early
UNC13A_acceptor_1,acceptor,UNC13A_acceptor_32,chr19:17653320-17655274,Intermediate
UNC13A_acceptor_3,acceptor,UNC13A_acceptor_8,chr19:17642541-17642845,Early
UNC13A_donor_3,donor,UNC13A_donor_14,chr19:17621871-17623117,Early
UNC13A_donor_1,donor,UNC13A_donor_31,chr19:17630750-17631476,Intermediate
UNC13A_donor_4,donor,UNC13A_donor_32,chr19:17652677-17652953,Intermediate
UNC13A_donor_3,donor,UNC13A_donor_10,chr19:17621871-17623117,Early
UNC13A_donor_3,donor,UNC13A_donor_4,chr19:17621871-17623117,Early
UPF2_donor_1,donor,UPF2_donor_21,chr10:11921307-11926922,Early
UPF2_donor_1,donor,UPF2_donor_2,chr10:11921307-11926922,Early
UPF2_donor_1,donor,UPF2_donor_20,chr10:11921307-11926922,Early
UPF2_donor_1,donor,UPF2_donor_16,chr10:11921307-11926922,Early
UPF2_donor_1,donor,UPF2_donor_8,chr10:11921307-11926922,Early
USP13_donor_1,donor,USP13_donor_5,chr3:179701179-179706934,Early
USP13_donor_1,donor,USP13_donor_14,chr3:179701179-179706934,Early
USP13_donor_1,donor,USP13_donor_2,chr3:179701179-179706934,Early
USP13_donor_1,donor,USP13_donor_10,chr3:179701179-179706934,Early
USP13_donor_1,donor,USP13_donor_32,chr3:179701179-179706934,Early
USP6NL_acceptor_1,acceptor,USP6NL_acceptor_2,chr10:11487871-11489102,Intermediate
USP6NL_acceptor_1,acceptor,USP6NL_acceptor_5,chr10:11487871-11489102,Intermediate
USP6NL_acceptor_1,acceptor,USP6NL_acceptor_13,chr10:11487871-11489102,Intermediate
USP6NL_acceptor_1,acceptor,USP6NL_acceptor_9,chr10:11487871-11489102,Intermediate
USP6NL_acceptor_1,acceptor,USP6NL_acceptor_12,chr10:11487871-11489102,Intermediate
USP6NL_donor_1,donor,USP6NL_donor_12,chr10:11485911-11487803,Intermediate
USP6NL_donor_1,donor,USP6NL_donor_15,chr10:11485911-11487803,Intermediate
USP6NL_donor_1,donor,USP6NL_donor_13,chr10:11485911-11487803,Intermediate
USP6NL_donor_1,donor,USP6NL_donor_9,chr10:11485911-11487803,Intermediate
USP6NL_donor_1,donor,USP6NL_donor_5,chr10:11485911-11487803,Intermediate
WDR35_acceptor_1,acceptor,WDR35_acceptor_16,chr2:19978167-19978751,Intermediate
WDR35_acceptor_1,acceptor,WDR35_acceptor_27,chr2:19978167-19978751,Intermediate
WDR35_acceptor_1,acceptor,WDR35_acceptor_6,chr2:19978167-19978751,Intermediate
WDR35_acceptor_1,acceptor,WDR35_acceptor_4,chr2:19978167-19978751,Intermediate
WDR35_acceptor_1,acceptor,WDR35_acceptor_18,chr2:19978167-19978751,Intermediate
WDR35_donor_1,donor,WDR35_donor_11,chr2:19975663-19977925,Intermediate
WDR35_donor_1,donor,WDR35_donor_12,chr2:19975663-19977925,Intermediate
WDR35_donor_1,donor,WDR35_donor_7,chr2:19975663-19977925,Intermediate
WDR35_donor_1,donor,WDR35_donor_24,chr2:19975663-19977925,Intermediate
WDR35_donor_1,donor,WDR35_donor_21,chr2:19975663-19977925,Intermediate
WWOX_donor_1,donor,WWOX_donor_21,chr16:78118500-78118955,Late
WWOX_donor_1,donor,WWOX_donor_22,chr16:78118500-78118955,Late
WWOX_donor_1,donor,WWOX_donor_24,chr16:78118500-78118955,Late
WWOX_donor_1,donor,WWOX_donor_15,chr16:78118500-78118955,Late
WWOX_donor_1,donor,WWOX_donor_20,chr16:78118500-78118955,Late
ZFP91_acceptor_1,acceptor,ZFP91_acceptor_3,chr11:58616815-58616993,Intermediate
ZFP91_acceptor_1,acceptor,ZFP91_acceptor_8,chr11:58616815-58616993,Intermediate
ZFP91_acceptor_1,acceptor,ZFP91_acceptor_1,chr11:58616815-58616993,Intermediate
ZFP91_acceptor_1,acceptor,ZFP91_acceptor_2,chr11:58616815-58616993,Intermediate
ZFP91_acceptor_1,acceptor,ZFP91_acceptor_10,chr11:58616815-58616993,Intermediate
ZFP91_donor_1,donor,ZFP91_donor_2,chr11:58617054-58617196,Intermediate
ZFP91_donor_1,donor,ZFP91_donor_11,chr11:58617054-58617196,Intermediate
ZFP91_donor_1,donor,ZFP91_donor_10,chr11:58617054-58617196,Intermediate
ZFP91_donor_1,donor,ZFP91_donor_4,chr11:58617054-58617196,Intermediate
ZFP91_donor_1,donor,ZFP91_donor_5,chr11:58617054-58617196,Intermediate
ZGPAT_acceptor_1,acceptor,ZGPAT_acceptor_13,chr20:63709164-63732003,Intermediate
ZGPAT_acceptor_1,acceptor,ZGPAT_acceptor_6,chr20:63709164-63732003,Intermediate
ZGPAT_acceptor_1,acceptor,ZGPAT_acceptor_8,chr20:63709164-63732003,Intermediate
ZGPAT_acceptor_1,acceptor,ZGPAT_acceptor_14,chr20:63709164-63732003,Intermediate
ZGPAT_acceptor_1,acceptor,ZGPAT_acceptor_15,chr20:63709164-63732003,Intermediate
ZGPAT_donor_1,donor,ZGPAT_donor_18,chr20:63732045-63733219,Intermediate
ZGPAT_donor_1,donor,ZGPAT_donor_7,chr20:63732045-63733219,Intermediate
ZGPAT_donor_1,donor,ZGPAT_donor_9,chr20:63732045-63733219,Intermediate
ZGPAT_donor_1,donor,ZGPAT_donor_14,chr20:63732045-63733219,Intermediate
ZGPAT_donor_1,donor,ZGPAT_donor_5,chr20:63732045-63733219,Intermediate
ZNF157_donor_1,donor,ZNF157_donor_2,chrX:47411919-47412369,Intermediate
ZNF157_donor_1,donor,ZNF157_donor_3,chrX:47411919-47412369,Intermediate
ZNF157_donor_1,donor,ZNF157_donor_1,chrX:47411919-47412369,Intermediate
ZNF185_acceptor_1,acceptor,ZNF185_acceptor_11,chrX:152932971-152936418,Late
ZNF185_acceptor_1,acceptor,ZNF185_acceptor_27,chrX:152932971-152936418,Late
ZNF185_acceptor_1,acceptor,ZNF185_acceptor_20,chrX:152932971-152936418,Late
ZNF185_acceptor_1,acceptor,ZNF185_acceptor_26,chrX:152932971-152936418,Late
ZNF185_acceptor_1,acceptor,ZNF185_acceptor_23,chrX:152932971-152936418,Late
ZNF382_acceptor_1,acceptor,ZNF382_acceptor_3,chr19:36605521-36607552,Early
ZNF382_acceptor_1,acceptor,ZNF382_acceptor_1,chr19:36605521-36607552,Early
ZNF382_acceptor_1,acceptor,ZNF382_acceptor_6,chr19:36605521-36607552,Early
ZNF382_acceptor_1,acceptor,ZNF382_acceptor_5,chr19:36605521-36607552,Early
ZNF382_acceptor_1,acceptor,ZNF382_acceptor_2,chr19:36605521-36607552,Early
ZNF529_donor_1,donor,ZNF529_donor_4,chr19:36572392-36573043,Early
ZNF529_donor_1,donor,ZNF529_donor_8,chr19:36572392-36573043,Early
ZNF529_donor_1,donor,ZNF529_donor_10,chr19:36572392-36573043,Early
ZNF529_donor_1,donor,ZNF529_donor_3,chr19:36572392-36573043,Early
ZNF529_donor_1,donor,ZNF529_donor_7,chr19:36572392-36573043,Early
ZNF570_donor_1,donor,ZNF570_donor_12,chr19:37469655-37470304,Early
ZNF570_donor_1,donor,ZNF570_donor_2,chr19:37469655-37470304,Early
ZNF570_donor_1,donor,ZNF570_donor_13,chr19:37469655-37470304,Early
ZNF570_donor_1,donor,ZNF570_donor_5,chr19:37469655-37470304,Early
ZNF570_donor_1,donor,ZNF570_donor_1,chr19:37469655-37470304,Early
ZNF608_acceptor_1,acceptor,ZNF608_acceptor_3,chr5:124746283-124748533,Early
ZNF608_acceptor_1,acceptor,ZNF608_acceptor_8,chr5:124746283-124748533,Early
ZNF608_acceptor_1,acceptor,ZNF608_acceptor_4,chr5:124746283-124748533,Early
ZNF608_acceptor_1,acceptor,ZNF608_acceptor_9,chr5:124746283-124748533,Early
ZNF608_acceptor_1,acceptor,ZNF608_acceptor_1,chr5:124746283-124748533,Early
ZNF681_acceptor_1,acceptor,ZNF681_acceptor_5,chr19:23747101-23754823,Early
ZNF681_acceptor_1,acceptor,ZNF681_acceptor_2,chr19:23747101-23754823,Early
ZNF681_acceptor_1,acceptor,ZNF681_acceptor_3,chr19:23747101-23754823,Early
ZNF681_acceptor_1,acceptor,ZNF681_acceptor_4,chr19:23747101-23754823,Early
ZNF681_acceptor_1,acceptor,ZNF681_acceptor_1,chr19:23747101-23754823,Early
ZNF700_acceptor_1,acceptor,ZNF700_acceptor_7,chr19:11925273-11947172,Late
ZNF700_acceptor_1,acceptor,ZNF700_acceptor_10,chr19:11925273-11947172,Late
ZNF700_acceptor_1,acceptor,ZNF700_acceptor_4,chr19:11925273-11947172,Late
ZNF700_acceptor_1,acceptor,ZNF700_acceptor_12,chr19:11925273-11947172,Late
ZNF700_acceptor_1,acceptor,ZNF700_acceptor_13,chr19:11925273-11947172,Late
ZNF826P_acceptor_1,acceptor,ZNF826P_acceptor_7,chr19:20409956-20417666,Early
ZNF826P_acceptor_1,acceptor,ZNF826P_acceptor_11,chr19:20409956-20417666,Early
ZNF826P_acceptor_1,acceptor,ZNF826P_acceptor_5,chr19:20409956-20417666,Early
ZNF826P_acceptor_1,acceptor,ZNF826P_acceptor_9,chr19:20409956-20417666,Early
ZNF826P_acceptor_1,acceptor,ZNF826P_acceptor_13,chr19:20409956-20417666,Early
