paste_into_igv_junction,auc,avg_fpr,avg_tpr,fpr_value,tpr_value,group,value_not_path,value_tdp_path,n_samples_not_path,n_samples_tdp_path,frac_ob_not_path,frac_ob_tdp_path,gene_name
chr18:70289090-70314095,0.498148148148148,0.692431561996779,0.678260869565217,0.518518518518519,0.65,RiMOD,12,5,27,20,0.444444444444444,0.25,SOCS6
chr2:169681233-169694261,0.498148148148148,0.191919191919192,0.140909090909091,0.259259259259259,0.35,RiMOD,3,3,27,20,0.111111111111111,0.15,CCDC173
chr20:63966029-63966122,0.498148148148148,0.737520128824477,0.723913043478261,0.666666666666667,0.65,RiMOD,12,8,27,20,0.444444444444444,0.4,ZNF512B
chr7:32716809-32723513,0.498148148148148,0.0518518518518519,0.08,0.111111111111111,0.1,RiMOD,1,1,27,20,0.037037037037037,0.05,DPY19L1P1
chrY:13359986-13366267,0.498148148148148,0.158024691358025,0.186666666666667,0.259259259259259,0.25,RiMOD,4,4,27,20,0.148148148148148,0.2,UTY
chr13:114292455-114292585,0.498147838680927,0.0276057791537667,0.0496224581339713,0.0980392156862745,0.0894886363636364,Cord,1,14,153,704,0.0065359477124183,0.0198863636363636,UPF3A
chr17:78836976-78838587,0.49814417371544,0.0228731942215088,0.0280096308186196,0.0561797752808989,0.051685393258427,Motor Cortex,0,6,89,445,0,0.0134831460674157,USP36
chr3:179710839-179719940,0.49814417371544,0.0359550561797752,0.038876404494382,0.0786516853932584,0.0741573033707865,Motor Cortex,0,4,89,445,0,0.00898876404494382,USP13
chr1:2028292-2029551,0.498143196672609,0.00653594771241828,0.00142045454545455,0.00653594771241828,0.00284090909090909,Cord,0,1,153,704,0,0.00142045454545455,GABRD
chr12:52237717-52238680,0.498143196672609,0.00653594771241828,0.00142045454545455,0.00653594771241828,0.00284090909090909,Cord,1,0,153,704,0.0065359477124183,0,KRT7
chrX:47411919-47412369,0.498131868131868,0.0935897435897436,0.111111111111111,0.169230769230769,0.157142857142857,FTD frontal/temporal,1,2,130,70,0.00769230769230769,0.0285714285714286,ZNF157
chr12:24902315-24902947,0.498131549046838,0.131386861313869,0.139325842696629,0.258426966292135,0.256179775280899,Motor Cortex,8,37,89,445,0.0898876404494382,0.0831460674157303,BCAT1
chr2:168889533-168890529,0.498129270647653,0.187675070028011,0.190772118506494,0.333333333333333,0.355113636363636,Cord,26,147,153,704,0.169934640522876,0.208806818181818,SPC25
chr7:91880113-91880640,0.498129270647653,0.189383070301291,0.187858000739098,0.339869281045752,0.345170454545455,Cord,22,77,153,704,0.143790849673203,0.109375,MTERF1
chr6:43253708-43255049,0.498101418597742,0.0225127087872186,0.0294507575757576,0.0588235294117647,0.0539772727272727,Cord,3,7,153,704,0.0196078431372549,0.00994318181818182,TTBK1
chr12:120061826-120064733,0.49809367504103,0.279494382022472,0.279002808988764,0.325842696629214,0.265168539325843,Motor Cortex,30,119,89,445,0.337078651685393,0.267415730337079,BICDL1
chr7:105610603-105612697,0.498081050372428,0.0326377742108079,0.0461744248261102,0.0898876404494382,0.0831460674157303,Motor Cortex,1,9,89,445,0.0112359550561798,0.0202247191011236,ATXN7L1
chr11:47414475-47415060,0.498076923076923,0.153722084367246,0.164516129032258,0.3,0.3,FTD frontal/temporal,11,6,130,70,0.0846153846153846,0.0857142857142857,SLC39A13
chr1:146943562-146948031,0.498068425703825,0.161556528915127,0.172906747921031,0.348314606741573,0.334831460674157,Motor Cortex,9,41,89,445,0.101123595505618,0.0921348314606742,NBPF12
chr16:69982545-69982658,0.498055801035223,0.170819084839603,0.200618791727732,0.359550561797753,0.366292134831461,Motor Cortex,13,81,89,445,0.146067415730337,0.182022471910112,NPIPB14P
chr1:108939782-108943475,0.49804317636662,0.0395701025891548,0.0190522716170005,0.0449438202247191,0.0426966292134831,Motor Cortex,1,1,89,445,0.0112359550561798,0.00224719101123596,CLCC1
chr11:3362602-3370975,0.49804317636662,0.388912008137976,0.384510103111851,0.449438202247191,0.456179775280899,Motor Cortex,48,253,89,445,0.539325842696629,0.568539325842697,ZNF195
chr3:38400985-38419842,0.498027146464646,0.0127450980392156,0.0154829545454545,0.0326797385620915,0.0284090909090909,Cord,1,5,153,704,0.0065359477124183,0.00710227272727273,XYLB
chrX:20050946-20052878,0.498021978021978,0.0501831501831502,0.0639455782312925,0.0846153846153847,0.1,FTD frontal/temporal,5,3,130,70,0.0384615384615385,0.0428571428571429,MAP7D2
chr10:48011852-48012276,0.498017927029416,0.134609698403312,0.165715552927262,0.314606741573034,0.303370786516854,Motor Cortex,8,37,89,445,0.0898876404494382,0.0831460674157303,AGAP12P
chr6:41891875-41895130,0.498008578431373,0.0894193426162736,0.0927000988142293,0.189542483660131,0.183238636363636,Cord,11,32,153,704,0.0718954248366013,0.0454545454545455,USP49
chr11:64287946-64288340,0.498005302360813,0.185584780388151,0.178217568947906,0.325842696629214,0.314606741573034,Motor Cortex,16,50,89,445,0.179775280898876,0.112359550561798,GPR137
chr2:48461175-48464937,0.498003936423054,0.209892579534443,0.209761256094064,0.392156862745098,0.394886363636364,Cord,21,97,153,704,0.137254901960784,0.137784090909091,PPP1R21
chr8:69682343-69755424,0.498003936423054,0.011437908496732,0.00923295454545455,0.0196078431372549,0.015625,Cord,1,1,153,704,0.0065359477124183,0.00142045454545455,SLCO5A1
chr5:850602-859601,0.497992677692211,0.0602247191011236,0.0784119850187266,0.157303370786517,0.146067415730337,Motor Cortex,3,16,89,445,0.0337078651685393,0.0359550561797753,BRD9
chr7:95268707-95269261,0.497990010398099,0.496405738582484,0.494032318110906,0.483660130718954,0.480113636363636,Cord,143,673,153,704,0.934640522875817,0.955965909090909,PPP1R9A
chr15:92630345-92656522,0.497967428355006,0.296278587935294,0.294732648019763,0.370786516853933,0.415730337078652,Motor Cortex,28,141,89,445,0.314606741573034,0.31685393258427,FAM174B
chr3:49698822-49699476,0.497967428355006,0.0119850187265917,0.0164794007490637,0.0337078651685393,0.0292134831460674,Motor Cortex,0,1,89,445,0,0.00224719101123596,RNF123
chr13:102799521-102805058,0.497957516339869,0.0888754127080386,0.0821667057169635,0.156862745098039,0.154829545454545,Cord,6,31,153,704,0.0392156862745098,0.0440340909090909,BIVM
chr18:69757873-69781304,0.497952874331551,0.0330428467683369,0.0203598484848485,0.0457516339869281,0.0426136363636364,Cord,0,4,153,704,0,0.00568181818181818,DOK6
chr19:36040136-36054149,0.497943590314914,0.219641360817831,0.218910256410256,0.392156862745098,0.382102272727273,Cord,29,136,153,704,0.189542483660131,0.193181818181818,THAP8
chr9:17495021-17502551,0.497943590314914,0.0160884866767219,0.0159527972027972,0.0326797385620915,0.0284090909090909,Cord,0,6,153,704,0,0.00852272727272727,CNTLN
chr3:100492928-100519533,0.497942179017801,0.0738980121002593,0.0665514261019879,0.112359550561798,0.110112359550562,Motor Cortex,2,5,89,445,0.0224719101123596,0.0112359550561798,TMEM45A
chr10:78007866-78009864,0.497934306298277,0.134210205821459,0.138542843026539,0.287581699346405,0.271306818181818,Cord,14,59,153,704,0.0915032679738562,0.0838068181818182,POLR3A
chr6:89107258-89117823,0.497934306298277,0.477266268826371,0.474815605590062,0.477124183006536,0.471590909090909,Cord,138,669,153,704,0.901960784313725,0.950284090909091,SRSF12
chr8:144334116-144335157,0.497934306298277,0.0737628384687208,0.0848890692640693,0.143790849673203,0.139204545454545,Cord,7,33,153,704,0.0457516339869281,0.046875,SCRT1
chr13:49168751-49174435,0.497915738265003,0.20941859330797,0.167364526797829,0.313725490196078,0.339488636363636,Cord,22,81,153,704,0.143790849673203,0.115056818181818,FNDC3A
chr16:74632673-74644362,0.497912087912088,0.094331983805668,0.112781954887218,0.2,0.185714285714286,FTD frontal/temporal,6,4,130,70,0.0461538461538462,0.0571428571428571,RFWD3
chr19:23309097-23338727,0.497897170231729,0.238282673664261,0.227615959783711,0.398692810457516,0.416193181818182,Cord,28,132,153,704,0.183006535947712,0.1875,ZNF91
chr18:26293531-26295195,0.497891680343391,0.0849117174959871,0.0706581059390048,0.146067415730337,0.146067415730337,Motor Cortex,3,20,89,445,0.0337078651685393,0.0449438202247191,TAF4B
chr8:130909066-130909708,0.497883244206774,0.0168067226890757,0.00700081168831169,0.0196078431372549,0.015625,Cord,1,0,153,704,0.0065359477124183,0,ADCY8
chr10:97246337-97259402,0.497869318181818,0.64986551280552,0.646916794686427,0.601307189542484,0.600852272727273,Cord,73,327,153,704,0.477124183006536,0.464488636363636,ARHGAP19
chr3:197835738-197839321,0.497869318181818,0.41757267878903,0.415887079022672,0.431372549019608,0.457386363636364,Cord,99,476,153,704,0.647058823529412,0.676136363636364,LRCH3
chr2:9473899-9475987,0.497860034165181,0.0504327857269034,0.0484490171990172,0.0980392156862745,0.09375,Cord,2,11,153,704,0.0130718954248366,0.015625,IAH1
chr3:57923023-57927296,0.497860034165181,0.368251410153102,0.360228732098381,0.359477124183007,0.393465909090909,Cord,72,359,153,704,0.470588235294118,0.509943181818182,SLMAP
chr18:8822627-8824699,0.497857142857143,0.12291325695581,0.159574468085106,0.253846153846154,0.242857142857143,FTD frontal/temporal,6,2,130,70,0.0461538461538462,0.0285714285714286,MTCL1
chr11:18312024-18321946,0.497853806337584,0.677630234933606,0.673993871297242,0.550561797752809,0.573033707865169,Motor Cortex,34,182,89,445,0.382022471910112,0.408988764044944,HPS5
chr14:101762970-101856686,0.497841181668981,0.485911067541412,0.483352185606918,0.438202247191011,0.458426966292135,Motor Cortex,83,421,89,445,0.932584269662921,0.946067415730337,PPP2R5C
chr16:21487616-21495171,0.497790682994571,0.500575924195336,0.49866342120705,0.528089887640449,0.523595505617978,Motor Cortex,88,445,89,445,0.98876404494382,1,SMG1P3
chr2:87775083-87776231,0.497790682994571,0.00280898876404501,0.0050561797752809,0.0112359550561798,0.00674157303370787,Motor Cortex,0,2,89,445,0,0.00449438202247191,RGPD2
chr2:107878820-107879968,0.497790682994571,0.00280898876404501,0.0050561797752809,0.0112359550561798,0.00674157303370787,Motor Cortex,0,1,89,445,0,0.00224719101123596,RGPD4
chr21:13847123-13848090,0.497790682994571,0.00280898876404501,0.0050561797752809,0.0112359550561798,0.00674157303370787,Motor Cortex,0,1,89,445,0,0.00224719101123596,CYP4F29P
chr5:21546802-21553949,0.497790682994571,0.00280898876404501,0.0050561797752809,0.0112359550561798,0.00674157303370787,Motor Cortex,0,1,89,445,0,0.00224719101123596,GUSBP1
chr1:154569607-154570258,0.49777183600713,0.030812324929972,0.031737012987013,0.0588235294117647,0.0539772727272727,Cord,2,3,153,704,0.0130718954248366,0.00426136363636364,CHRNB2
chr7:156658570-156676419,0.497765433657367,0.0056179775280899,0.00449438202247191,0.0112359550561798,0.00674157303370787,Motor Cortex,0,1,89,445,0,0.00224719101123596,RNF32
chr9:135768937-135770298,0.497753267973856,0.00544662309368194,0.00568181818181818,0.0130718954248366,0.00852272727272727,Cord,1,1,153,704,0.0065359477124183,0.00142045454545455,KCNT1
chr5:181056015-181056538,0.497748625965538,0.110217708186392,0.126951847612819,0.209150326797386,0.205965909090909,Cord,13,63,153,704,0.0849673202614379,0.0894886363636364,BTNL9
chr6:31540534-31541396,0.497743983957219,0.0350326797385621,0.0308806818181818,0.065359477124183,0.0610795454545455,Cord,3,8,153,704,0.0196078431372549,0.0113636363636364,DDX39B
chr12:18262666-18282004,0.497740184320162,0.0084269662921348,0.00393258426966292,0.0112359550561798,0.00674157303370787,Motor Cortex,0,1,89,445,0,0.00224719101123596,PIK3C2G
chrX:11254707-11265686,0.497740184320162,0.00749063670411987,0.00374531835205993,0.0112359550561798,0.00674157303370787,Motor Cortex,1,3,89,445,0.0112359550561798,0.00674157303370787,ARHGAP6
chr16:14724523-14725020,0.497730057932264,0.0242424242424243,0.0359504132231405,0.0718954248366013,0.0653409090909091,Cord,3,18,153,704,0.0196078431372549,0.0255681818181818,NPIPA3
chr1:111119959-111120516,0.497727559651559,0.48615665824418,0.483882586957691,0.460674157303371,0.496629213483146,Motor Cortex,88,445,89,445,0.98876404494382,1,DRAM2
chr14:24411450-24412644,0.497725415923945,0.00746965452847803,0.00487012987012987,0.0130718954248366,0.00852272727272727,Cord,1,1,153,704,0.0065359477124183,0.00142045454545455,NYNRIN
chr14:58299691-58299798,0.497725415923945,0.570395630071674,0.567289745278876,0.535947712418301,0.5625,Cord,112,535,153,704,0.73202614379085,0.759943181818182,ARID4A
chr3:33573354-33574473,0.497725415923945,0.480742907983438,0.47914869407425,0.379084967320261,0.407670454545455,Cord,149,653,153,704,0.973856209150327,0.927556818181818,CLASP2
chr17:47897440-47898112,0.497692307692308,0.0996055226824457,0.116849816849817,0.207692307692308,0.2,FTD frontal/temporal,8,5,130,70,0.0615384615384615,0.0714285714285714,SP2-AS1
chr1:40161636-40190772,0.497677060977149,0.740021625687556,0.736655540407127,0.539325842696629,0.548314606741573,Motor Cortex,18,100,89,445,0.202247191011236,0.224719101123596,RLF
chr5:169583889-169587261,0.497674353832442,0.0105301379811183,0.0121527777777778,0.0261437908496732,0.0213068181818182,Cord,2,4,153,704,0.0130718954248366,0.00568181818181818,SPDL1
chr18:4148123-4151180,0.497651811639944,0.0160513643659711,0.00930979133226324,0.0224719101123596,0.0179775280898876,Motor Cortex,1,2,89,445,0.0112359550561798,0.00449438202247191,DLGAP1
chr15:47600896-47660053,0.497637217765894,0.0115340253748558,0.0116143048128342,0.0261437908496732,0.0213068181818182,Cord,0,1,153,704,0,0.00142045454545455,SEMA6D
chr17:4969337-4969630,0.49762656230274,0.504750250305929,0.502382912448548,0.730337078651685,0.732584269662921,Motor Cortex,89,444,89,445,1,0.997752808988764,CAMTA2
chr1:3729448-3730927,0.497590797682709,0.0352941176470588,0.0377840909090909,0.065359477124183,0.0596590909090909,Cord,5,8,153,704,0.0326797385620915,0.0113636363636364,TP73
chrX:38318987-38320498,0.497588688296932,0.0316271327507283,0.0265501456512693,0.0561797752808989,0.051685393258427,Motor Cortex,0,3,89,445,0,0.00674157303370787,RPGR
chr20:19965024-19968392,0.497581513666072,0.0142252979623222,0.0118649732620321,0.0261437908496732,0.0213068181818182,Cord,1,1,153,704,0.0065359477124183,0.00142045454545455,RIN2
chr17:74866244-74866784,0.497572229649436,0.16318509974796,0.142138294711824,0.26797385620915,0.278409090909091,Cord,14,53,153,704,0.0915032679738562,0.0752840909090909,FDXR
chr15:74462098-74465037,0.497550814291125,0.0252808988764045,0.0165730337078652,0.0337078651685393,0.0292134831460674,Motor Cortex,0,1,89,445,0,0.00224719101123596,UBL7-AS1
chr2:24147086-24177802,0.497538189622522,0.187744969950353,0.171374444734779,0.325842696629214,0.346067415730337,Motor Cortex,12,56,89,445,0.134831460674157,0.125842696629213,RP11-507M3.1
chr19:42402015-42408258,0.497535093582888,0.244183006535948,0.240957792207792,0.366013071895425,0.350852272727273,Cord,26,126,153,704,0.169934640522876,0.178977272727273,"LIPE-AS1,LIPE"
chr19:17621870-17623118,0.497527472527473,0.0990842490842491,0.129591836734694,0.2,0.2,FTD frontal/temporal,11,3,130,70,0.0846153846153846,0.0428571428571429,UNC13A
chr20:50130947-50131020,0.49752556495392,0.048689138576779,0.0437952559300874,0.0898876404494382,0.0853932584269663,Motor Cortex,1,6,89,445,0.0112359550561798,0.0134831460674157,PEDS1
chr20:38088420-38089726,0.497521167557932,0.183908045977012,0.176381269592476,0.333333333333333,0.349431818181818,Cord,22,86,153,704,0.143790849673203,0.122159090909091,RPRD1B
chr8:73030395-73032042,0.497512940285318,0.504516853932584,0.502166292134831,0.539325842696629,0.51685393258427,Motor Cortex,86,445,89,445,0.966292134831461,1,TERF1
chr7:100106003-100106403,0.497487690948113,0.0523358959195742,0.0469544648137197,0.0898876404494382,0.0853932584269663,Motor Cortex,2,1,89,445,0.0224719101123596,0.00224719101123596,AP4M1
chrX:48818109-48820106,0.497487690948113,0.462101784534038,0.459526768010575,0.471910112359551,0.442696629213483,Motor Cortex,73,357,89,445,0.820224719101124,0.802247191011236,HDAC6
chr19:56810228-56822211,0.497479389483066,0.021327829377365,0.0225777511961722,0.0522875816993464,0.046875,Cord,4,22,153,704,0.0261437908496732,0.03125,AC006115.7
chr4:32157136-32157956,0.497479389483066,0.0501678148736973,0.0487177518427519,0.0849673202614379,0.0795454545454545,Cord,2,16,153,704,0.0130718954248366,0.0227272727272727,LINC02506
chr12:56018177-56019318,0.49747506627951,0.226637434913675,0.233762674705399,0.415730337078652,0.404494382022472,Motor Cortex,15,98,89,445,0.168539325842697,0.220224719101124,IKZF4
chr10:52242241-52261546,0.497446895424837,0.00326797385620914,0.00142045454545455,0.00653594771241828,0.00142045454545455,Cord,0,1,153,704,0,0.00142045454545455,PRKG1-AS1
chr14:55148684-55150799,0.497446895424837,0.00326797385620914,0.00142045454545455,0.00653594771241828,0.00142045454545455,Cord,0,1,153,704,0,0.00142045454545455,DLGAP5
chr17:82586193-82586341,0.497446895424837,0.00326797385620914,0.00142045454545455,0.00653594771241828,0.00142045454545455,Cord,1,1,153,704,0.0065359477124183,0.00142045454545455,FOXK2
chr1:241849027-241849109,0.4974376114082,0.00653594771241828,0.000710227272727273,0.00653594771241828,0.00142045454545455,Cord,1,0,153,704,0.0065359477124183,0,EXO1
chr16:89918047-89918851,0.4974376114082,0.00490196078431371,0.0115411931818182,0.0196078431372549,0.0142045454545455,Cord,0,10,153,704,0,0.0142045454545455,MC1R
chr17:44934430-44934831,0.4974376114082,0.00653594771241828,0.000710227272727273,0.00653594771241828,0.00142045454545455,Cord,1,0,153,704,0.0065359477124183,0,KIF18B
chr9:65314514-65317784,0.497423685383244,0.0796254399195576,0.0679769449300699,0.143790849673203,0.142045454545455,Cord,7,26,153,704,0.0457516339869281,0.0369318181818182,CBWD4P
chr4:173295843-173297821,0.497417582417582,0.15042735042735,0.129206349206349,0.253846153846154,0.271428571428571,FTD frontal/temporal,14,2,130,70,0.107692307692308,0.0285714285714286,GALNT7
chr19:50512290-50514478,0.497399318267896,0.439015710000508,0.439437693832935,0.460674157303371,0.431460674157303,Motor Cortex,63,307,89,445,0.707865168539326,0.689887640449438,ASPDH
chr3:33644903-33658974,0.497399318267896,0.500706452264011,0.497835789095965,0.49438202247191,0.559550561797753,Motor Cortex,89,445,89,445,1,1,CLASP2
chr6:109447722-109448203,0.497399318267896,0.331360710144348,0.337518493342397,0.415730337078652,0.438202247191011,Motor Cortex,41,188,89,445,0.460674157303371,0.42247191011236,MICAL1
chr1:33082354-33092050,0.497362637362637,0.161418269230769,0.170089285714286,0.3,0.314285714285714,FTD frontal/temporal,16,7,130,70,0.123076923076923,0.1,AZIN2
chr20:6026238-6031285,0.497362637362637,0.141243862520458,0.128571428571429,0.261538461538462,0.271428571428571,FTD frontal/temporal,14,2,130,70,0.107692307692308,0.0285714285714286,CRLS1
chr8:52246664-52254250,0.497354055258467,0.0352545058427411,0.0417312327823692,0.0849673202614379,0.078125,Cord,4,18,153,704,0.0261437908496732,0.0255681818181818,ST18
chr16:2002732-2003616,0.497348819593486,0.0503805726712577,0.0437839797027909,0.0898876404494382,0.0853932584269663,Motor Cortex,3,5,89,445,0.0337078651685393,0.0112359550561798,ZNF598
chr19:37676394-37686451,0.497340129233512,0.198153827091658,0.183056872037915,0.326797385620915,0.339488636363636,Cord,19,89,153,704,0.124183006535948,0.126420454545455,ZNF781
chr15:89793126-89799260,0.497316919191919,0.0248868778280543,0.0183566433566434,0.0392156862745098,0.0340909090909091,Cord,0,2,153,704,0,0.00284090909090909,ANPEP
chr7:158040550-158081298,0.497310945587678,0.0388151174668029,0.0434627170582227,0.0898876404494382,0.0831460674157303,Motor Cortex,0,5,89,445,0,0.0112359550561798,PTPRN2
chr16:501297-501405,0.497307635175282,0.0130718954248366,0.00923295454545455,0.0196078431372549,0.0142045454545455,Cord,0,2,153,704,0,0.00284090909090909,RAB11FIP3
chr9:35740362-35740825,0.497307635175282,0.315804060139957,0.316781440732413,0.366013071895425,0.372159090909091,Cord,65,282,153,704,0.42483660130719,0.400568181818182,GBA2
chr16:70666612-70668999,0.497298351158645,0.0358013852307092,0.0414899932157395,0.0849673202614379,0.078125,Cord,2,6,153,704,0.0130718954248366,0.00852272727272727,MTSS2
chr2:178459269-178460348,0.497289067142008,0.188425581202945,0.168377804948216,0.326797385620915,0.330965909090909,Cord,16,68,153,704,0.104575163398693,0.0965909090909091,PJVK
chr1:236547909-236550140,0.497252747252747,0.0725961538461538,0.0642857142857143,0.161538461538462,0.157142857142857,FTD frontal/temporal,13,5,130,70,0.1,0.0714285714285714,RP11-385F5.4
chr4:158680607-158681571,0.497252747252747,0.0562753036437247,0.062406015037594,0.107692307692308,0.1,FTD frontal/temporal,1,0,130,70,0.00769230769230769,0,ETFDH
chr9:37784063-37801353,0.497252747252747,0.0365384615384615,0.025,0.0615384615384615,0.0571428571428571,FTD frontal/temporal,3,0,130,70,0.0230769230769231,0,EXOSC3
chr1:43980614-43981109,0.497247822244666,0.323657927590512,0.326645264847512,0.415730337078652,0.366292134831461,Motor Cortex,39,169,89,445,0.438202247191011,0.379775280898876,B4GALT2
chr16:2174048-2175111,0.497247822244666,0.0294564227148497,0.0445794108715457,0.0898876404494382,0.0808988764044944,Motor Cortex,1,10,89,445,0.0112359550561798,0.0224719101123596,TRAF7
chr12:57616897-57619311,0.497242647058824,0.0326797385620915,0.0308779761904762,0.065359477124183,0.0596590909090909,Cord,3,9,153,704,0.0196078431372549,0.0127840909090909,RP11-571M6.19
chr11:67296968-67299530,0.497238005050505,0.0142602495543672,0.0142045454545455,0.0326797385620915,0.0269886363636364,Cord,1,2,153,704,0.0065359477124183,0.00284090909090909,ANKRD13D
chr12:50401028-50427765,0.497233363042187,0.493839342188488,0.490634164222874,0.42483660130719,0.438920454545455,Cord,141,648,153,704,0.92156862745098,0.920454545454545,LARP4
chr8:671761-671820,0.49722407902555,0.0192343604108309,0.021387987012987,0.0457516339869281,0.0397727272727273,Cord,0,6,153,704,0,0.00852272727272727,ERICH1
chr15:69423329-69425282,0.497222222222222,0.201058201058201,0.178571428571429,0.333333333333333,0.35,RiMOD,5,4,27,20,0.185185185185185,0.2,KIF23
chr17:40192990-40193664,0.497222222222222,0.0952380952380952,0.0714285714285714,0.148148148148148,0.15,RiMOD,0,1,27,20,0,0.05,RAPGEFL1
chr2:208253959-208254031,0.497222222222222,0.0952380952380952,0.0714285714285714,0.148148148148148,0.15,RiMOD,4,3,27,20,0.148148148148148,0.15,IDH1
chr2:42256630-42261121,0.497222222222222,0.512626262626263,0.509090909090909,0.481481481481482,0.5,RiMOD,25,19,27,20,0.925925925925926,0.95,EML4
chr5:620261-633769,0.497222222222222,0.353767560664112,0.343103448275862,0.37037037037037,0.5,RiMOD,13,12,27,20,0.481481481481482,0.6,CEP72
chr5:14488260-14489030,0.497222222222222,0.238095238095238,0.228571428571429,0.407407407407407,0.4,RiMOD,8,6,27,20,0.296296296296296,0.3,TRIO
chr9:2650516-2651415,0.497222222222222,0.495791245791246,0.493181818181818,0.37037037037037,0.4,RiMOD,27,19,27,20,1,0.95,VLDLR
chr17:64480389-64481246,0.497197802197802,0.170026525198939,0.179802955665025,0.307692307692308,0.328571428571429,FTD frontal/temporal,11,4,130,70,0.0846153846153846,0.0571428571428571,POLG2
chr1:1008279-1008470,0.497186942959002,0.0161977834612106,0.0145133399209486,0.0326797385620915,0.0269886363636364,Cord,1,2,153,704,0.0065359477124183,0.00284090909090909,ISG15
chr12:57231000-57231713,0.497177658942365,0.513489606368863,0.511211978810663,0.529411764705882,0.561079545454545,Cord,141,670,153,704,0.92156862745098,0.951704545454545,SHMT2
chr21:46124920-46125465,0.497159449564449,0.182358259072711,0.158233242929097,0.269662921348315,0.240449438202247,Motor Cortex,9,55,89,445,0.101123595505618,0.123595505617978,COL6A2
chr6:43253708-43255049,0.497159449564449,0.0813953488372093,0.0941468513195715,0.202247191011236,0.18876404494382,Motor Cortex,7,30,89,445,0.0786516853932584,0.0674157303370787,TTBK1
chr16:3286149-3289393,0.497142857142857,0.18113804004215,0.195499021526419,0.346153846153846,0.357142857142857,FTD frontal/temporal,21,9,130,70,0.161538461538462,0.128571428571429,ZNF263
chr2:105298705-105307483,0.497135880867499,0.0617395676219206,0.0595716783216783,0.124183006535948,0.117897727272727,Cord,6,15,153,704,0.0392156862745098,0.0213068181818182,TGFBRAP1
chr16:88836267-88840992,0.497121954842543,0.195538765965102,0.200896580483736,0.359477124183007,0.350852272727273,Cord,25,89,153,704,0.163398692810458,0.126420454545455,GALNS
chr19:50506572-50511117,0.497121575558642,0.764841192603734,0.742687782004778,0.640449438202247,0.608988764044944,Motor Cortex,20,99,89,445,0.224719101123596,0.22247191011236,JOSD2
chr16:28952204-28955978,0.497094102792632,0.698370257193787,0.676087170405352,0.666666666666667,0.634943181818182,Cord,57,255,153,704,0.372549019607843,0.362215909090909,NFATC2IP
chr1:40161636-40190772,0.497087912087912,0.751515151515152,0.715295815295815,0.584615384615385,0.571428571428571,FTD frontal/temporal,36,17,130,70,0.276923076923077,0.242857142857143,RLF
chr1:155206406-155207798,0.497083701552834,0.427886194887969,0.425783560023655,0.449438202247191,0.444943820224719,Motor Cortex,75,323,89,445,0.842696629213483,0.725842696629214,THBS3
chr14:22999156-23000959,0.497071076884232,0.0423308074209564,0.0435327933106872,0.0898876404494382,0.0831460674157303,Motor Cortex,1,4,89,445,0.0112359550561798,0.00898876404494382,C14orf93
chr9:96719685-96720966,0.497043040701129,0.129747394453277,0.143561885749386,0.287581699346405,0.269886363636364,Cord,14,76,153,704,0.0915032679738562,0.107954545454545,RP11-535M15.1
chr19:17618962-17623118,0.497032967032967,0.0534798534798535,0.0578231292517007,0.107692307692308,0.1,FTD frontal/temporal,5,1,130,70,0.0384615384615385,0.0142857142857143,UNC13A
chrY:13358619-13359088,0.49700795354122,0.238343802530302,0.22694859771742,0.393258426966292,0.377528089887641,Motor Cortex,32,152,89,445,0.359550561797753,0.341573033707865,UTY
chr12:119125479-119144539,0.497005904634581,0.00840336134453779,0.00385551948051948,0.0130718954248366,0.00710227272727273,Cord,0,1,153,704,0,0.00142045454545455,SRRM4
chr16:29808721-29810194,0.497005904634581,0.0108932461873638,0.00520833333333333,0.0130718954248366,0.00710227272727273,Cord,1,2,153,704,0.0065359477124183,0.00284090909090909,AC009133.12
chr7:711527-727210,0.496996620617944,0.519643868045906,0.516437007874016,0.568627450980392,0.578125,Cord,138,639,153,704,0.901960784313725,0.907670454545455,PRKAR1B
chr20:44711988-44716625,0.496982704204015,0.0605688202247191,0.0727528089887641,0.146067415730337,0.134831460674157,Motor Cortex,3,12,89,445,0.0337078651685393,0.0269662921348315,KCNK15-AS1
chr4:57203595-57204478,0.496982694592989,0.261212530989407,0.249983672936259,0.431372549019608,0.409090909090909,Cord,31,177,153,704,0.202614379084967,0.251420454545455,IGFBP7-AS1
chr3:185218240-185226828,0.49697805258467,0.265149681271686,0.264511433782267,0.431372549019608,0.4375,Cord,34,170,153,704,0.222222222222222,0.241477272727273,EHHADH
chr18:41467780-41481882,0.496964126559715,0.0176470588235295,0.0193181818181818,0.0392156862745098,0.0326704545454545,Cord,0,5,153,704,0,0.00710227272727273,KC6
chr15:75007728-75009891,0.49695745486681,0.216278694693834,0.215966883500887,0.393258426966292,0.404494382022472,Motor Cortex,15,71,89,445,0.168539325842697,0.159550561797753,SCAMP5
chr1:155288707-155289391,0.496954842543078,0.0176855055747789,0.0201370320855615,0.0392156862745098,0.0326704545454545,Cord,5,20,153,704,0.0326797385620915,0.0284090909090909,HCN3
chr8:130884761-130894169,0.496936274509804,0.653767596782303,0.670195039335664,0.555555555555556,0.598011363636364,Cord,46,258,153,704,0.300653594771242,0.366477272727273,ADCY8
chr13:36336358-36346582,0.496923076923077,0.0928039702233251,0.0880184331797235,0.176923076923077,0.171428571428571,FTD frontal/temporal,6,3,130,70,0.0461538461538462,0.0428571428571429,SPART
