position,cryptic,controls,n_cry,n_ctrl,timing,repeat_cat,junc_type,exon_inclusion_type,pv,OR,adj.p,logOR,rows
92,5,90,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00856901103415246,4.65386558064772,1,0,Late_LINE
93,5,90,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00856901103415246,4.65386558064772,1,0,Late_LINE
94,5,90,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00856901103415246,4.65386558064772,1,0,Late_LINE
95,5,91,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00895426576969997,4.59956961312947,1,0,Late_LINE
96,5,91,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00895426576969997,4.59956961312947,1,0,Late_LINE
97,5,92,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00935153288036372,4.54696481312114,1,0,Late_LINE
98,5,91,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00895426576969997,4.59956961312947,1,0,Late_LINE
99,5,91,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00895426576969997,4.59956961312947,1,0,Late_LINE
100,5,91,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00895426576969997,4.59956961312947,1,0,Late_LINE
101,5,92,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00935153288036372,4.54696481312114,1,0,Late_LINE
102,5,92,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00935153288036372,4.54696481312114,1,0,Late_LINE
103,5,94,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0101828552026499,4.44511256588265,1,0,Late_LINE
104,5,92,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00935153288036372,4.54696481312114,1,0,Late_LINE
105,5,92,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00935153288036372,4.54696481312114,1,0,Late_LINE
106,5,91,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00895426576969997,4.59956961312947,1,0,Late_LINE
107,5,93,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00976100050003063,4.49549090305852,1,0,Late_LINE
108,5,93,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00976100050003063,4.49549090305852,1,0,Late_LINE
109,5,92,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00935153288036372,4.54696481312114,1,0,Late_LINE
110,5,91,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00895426576969997,4.59956961312947,1,0,Late_LINE
111,5,91,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00895426576969997,4.59956961312947,1,0,Late_LINE
112,5,90,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00856901103415246,4.65386558064772,1,0,Late_LINE
113,5,89,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00819557905857169,4.70821353250915,1,0,Late_LINE
114,5,87,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0074834180031976,4.82141270445482,1,0,Late_LINE
115,5,88,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00783377882675909,4.76448923631788,1,0,Late_LINE
116,5,89,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00819557905857169,4.70821353250915,1,0,Late_LINE
117,5,89,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00819557905857169,4.70821353250915,1,0,Late_LINE
118,5,89,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00819557905857169,4.70821353250915,1,0,Late_LINE
119,5,89,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00819557905857169,4.70821353250915,1,0,Late_LINE
120,5,90,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00856901103415246,4.65386558064772,1,0,Late_LINE
121,5,92,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00935153288036372,4.54696481312114,1,0,Late_LINE
122,5,92,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00935153288036372,4.54696481312114,1,0,Late_LINE
123,5,91,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00895426576969997,4.59956961312947,1,0,Late_LINE
124,5,90,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00856901103415246,4.65386558064772,1,0,Late_LINE
125,5,89,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00819557905857169,4.70821353250915,1,0,Late_LINE
126,5,90,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00856901103415246,4.65386558064772,1,0,Late_LINE
127,5,90,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00856901103415246,4.65386558064772,1,0,Late_LINE
128,5,89,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00819557905857169,4.70821353250915,1,0,Late_LINE
129,4,89,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0371223690211125,3.58887190263335,1,0,Late_LINE
130,4,90,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0384080041305587,3.54694737794754,1,0,Late_LINE
131,4,90,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0384080041305587,3.54694737794754,1,0,Late_LINE
132,4,90,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0384080041305587,3.54694737794754,1,0,Late_LINE
133,4,90,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0384080041305587,3.54694737794754,1,0,Late_LINE
134,4,88,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0358626447116779,3.63165732859587,1,0,Late_LINE
135,4,88,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0358626447116779,3.63165732859587,1,0,Late_LINE
136,4,89,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0371223690211125,3.58887190263335,1,0,Late_LINE
137,4,89,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0371223690211125,3.58887190263335,1,0,Late_LINE
138,4,89,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0371223690211125,3.58887190263335,1,0,Late_LINE
139,4,88,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0358626447116779,3.63165732859587,1,0,Late_LINE
140,5,88,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00783377882675909,4.76448923631788,1,0,Late_LINE
141,5,88,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00783377882675909,4.76448923631788,1,0,Late_LINE
142,5,88,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00783377882675909,4.76448923631788,1,0,Late_LINE
143,5,88,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00783377882675909,4.76448923631788,1,0,Late_LINE
144,5,87,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0074834180031976,4.82141270445482,1,0,Late_LINE
145,5,87,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0074834180031976,4.82141270445482,1,0,Late_LINE
146,5,87,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0074834180031976,4.82141270445482,1,0,Late_LINE
147,5,86,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00714430301627683,4.88088630280268,1,0,Late_LINE
148,5,86,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00714430301627683,4.88088630280268,1,0,Late_LINE
149,5,85,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00681623914298818,4.94106104466418,1,0,Late_LINE
150,5,85,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00681623914298818,4.94106104466418,1,0,Late_LINE
151,6,84,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00110648528034902,6.31616500489076,1,0,Late_LINE
152,6,84,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00110648528034902,6.31616500489076,1,0,Late_LINE
153,6,84,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00110648528034902,6.31616500489076,1,0,Late_LINE
154,6,84,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00110648528034902,6.31616500489076,1,0,Late_LINE
155,6,84,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00110648528034902,6.31616500489076,1,0,Late_LINE
156,6,85,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00117354052242347,6.23842769439224,1,0,Late_LINE
157,6,84,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00110648528034902,6.31616500489076,1,0,Late_LINE
158,6,84,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00110648528034902,6.31616500489076,1,0,Late_LINE
159,6,84,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00110648528034902,6.31616500489076,1,0,Late_LINE
160,6,85,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00117354052242347,6.23842769439224,1,0,Late_LINE
161,6,85,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00117354052242347,6.23842769439224,1,0,Late_LINE
162,6,85,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00117354052242347,6.23842769439224,1,0,Late_LINE
163,6,84,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00110648528034902,6.31616500489076,1,0,Late_LINE
164,6,84,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00110648528034902,6.31616500489076,1,0,Late_LINE
165,6,80,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000867435423844942,6.64589537606674,1,0,Late_LINE
166,6,80,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000867435423844942,6.64589537606674,1,0,Late_LINE
167,6,81,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000923008118237074,6.56055284534371,1,0,Late_LINE
168,6,80,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000867435423844942,6.64589537606674,1,0,Late_LINE
169,6,80,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000867435423844942,6.64589537606674,1,0,Late_LINE
170,6,79,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000814504545583083,6.736006246659,1,0,Late_LINE
171,6,79,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000814504545583083,6.736006246659,1,0,Late_LINE
172,6,79,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000814504545583083,6.736006246659,1,0,Late_LINE
173,6,79,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000814504545583083,6.736006246659,1,0,Late_LINE
174,6,78,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000764126840671024,6.82587617729897,1,0,Late_LINE
175,6,79,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000814504545583083,6.736006246659,1,0,Late_LINE
176,6,79,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000814504545583083,6.736006246659,1,0,Late_LINE
177,6,80,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000867435423844942,6.64589537606674,1,0,Late_LINE
178,6,79,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000814504545583083,6.736006246659,1,0,Late_LINE
179,6,78,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000764126840671024,6.82587617729897,1,0,Late_LINE
180,6,78,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000764126840671024,6.82587617729897,1,0,Late_LINE
181,6,80,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000867435423844942,6.64589537606674,1,0,Late_LINE
182,6,79,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000814504545583083,6.736006246659,1,0,Late_LINE
183,6,79,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000814504545583083,6.736006246659,1,0,Late_LINE
184,6,78,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000764126840671024,6.82587617729897,1,0,Late_LINE
185,6,78,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000764126840671024,6.82587617729897,1,0,Late_LINE
186,6,77,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000716215144997018,6.91827973694976,1,0,Late_LINE
187,6,77,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000716215144997018,6.91827973694976,1,0,Late_LINE
188,6,78,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000764126840671024,6.82587617729897,1,0,Late_LINE
189,6,78,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000764126840671024,6.82587617729897,1,0,Late_LINE
190,6,78,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000764126840671024,6.82587617729897,1,0,Late_LINE
191,6,77,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000716215144997018,6.91827973694976,1,0,Late_LINE
192,6,77,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000716215144997018,6.91827973694976,1,0,Late_LINE
193,6,77,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000716215144997018,6.91827973694976,1,0,Late_LINE
194,6,78,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000764126840671024,6.82587617729897,1,0,Late_LINE
195,6,78,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000764126840671024,6.82587617729897,1,0,Late_LINE
196,6,78,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000764126840671024,6.82587617729897,1,0,Late_LINE
197,6,77,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000716215144997018,6.91827973694976,1,0,Late_LINE
198,6,79,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000814504545583083,6.736006246659,1,0,Late_LINE
199,6,79,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000814504545583083,6.736006246659,1,0,Late_LINE
200,6,79,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000814504545583083,6.736006246659,1,0,Late_LINE
201,6,79,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000814504545583083,6.736006246659,1,0,Late_LINE
202,6,79,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000814504545583083,6.736006246659,1,0,Late_LINE
203,6,80,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000867435423844942,6.64589537606674,1,0,Late_LINE
204,6,82,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000981312730246615,6.47717867022879,1,0,Late_LINE
205,6,81,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000923008118237074,6.56055284534371,1,0,Late_LINE
206,6,81,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000923008118237074,6.56055284534371,1,0,Late_LINE
207,6,81,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000923008118237074,6.56055284534371,1,0,Late_LINE
208,6,81,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000923008118237074,6.56055284534371,1,0,Late_LINE
209,6,81,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000923008118237074,6.56055284534371,1,0,Late_LINE
210,6,81,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000923008118237074,6.56055284534371,1,0,Late_LINE
211,6,79,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000814504545583083,6.736006246659,1,0,Late_LINE
212,6,80,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000867435423844942,6.64589537606674,1,0,Late_LINE
213,6,80,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000867435423844942,6.64589537606674,1,0,Late_LINE
214,6,80,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000867435423844942,6.64589537606674,1,0,Late_LINE
215,6,82,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000981312730246615,6.47717867022879,1,0,Late_LINE
216,6,82,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000981312730246615,6.47717867022879,1,0,Late_LINE
217,6,82,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000981312730246615,6.47717867022879,1,0,Late_LINE
218,6,82,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000981312730246615,6.47717867022879,1,0,Late_LINE
219,6,83,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00104244079917663,6.39573175932469,1,0,Late_LINE
220,6,83,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00104244079917663,6.39573175932469,1,0,Late_LINE
221,6,83,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00104244079917663,6.39573175932469,1,0,Late_LINE
222,6,84,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00110648528034902,6.31616500489076,1,0,Late_LINE
223,6,84,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00110648528034902,6.31616500489076,1,0,Late_LINE
224,6,84,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00110648528034902,6.31616500489076,1,0,Late_LINE
225,6,83,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00104244079917663,6.39573175932469,1,0,Late_LINE
226,6,83,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00104244079917663,6.39573175932469,1,0,Late_LINE
227,6,83,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00104244079917663,6.39573175932469,1,0,Late_LINE
228,6,83,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00104244079917663,6.39573175932469,1,0,Late_LINE
229,6,80,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000867435423844942,6.64589537606674,1,0,Late_LINE
230,6,80,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000867435423844942,6.64589537606674,1,0,Late_LINE
231,6,79,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000814504545583083,6.736006246659,1,0,Late_LINE
232,6,80,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000867435423844942,6.64589537606674,1,0,Late_LINE
233,6,80,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000867435423844942,6.64589537606674,1,0,Late_LINE
234,6,79,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000814504545583083,6.736006246659,1,0,Late_LINE
235,6,78,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000764126840671024,6.82587617729897,1,0,Late_LINE
236,6,74,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000586427044733642,7.21052540242719,1,0,Late_LINE
237,6,75,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000627448631357093,7.110501286511,1,0,Late_LINE
238,6,74,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000586427044733642,7.21052540242719,1,0,Late_LINE
239,6,74,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000586427044733642,7.21052540242719,1,0,Late_LINE
240,6,75,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000627448631357093,7.110501286511,1,0,Late_LINE
241,6,74,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000586427044733642,7.21052540242719,1,0,Late_LINE
242,6,74,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000586427044733642,7.21052540242719,1,0,Late_LINE
243,6,74,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000586427044733642,7.21052540242719,1,0,Late_LINE
244,6,74,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000586427044733642,7.21052540242719,1,0,Late_LINE
245,6,74,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000586427044733642,7.21052540242719,1,0,Late_LINE
246,6,75,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000627448631357093,7.110501286511,1,0,Late_LINE
247,6,75,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000627448631357093,7.110501286511,1,0,Late_LINE
248,6,79,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000814504545583083,6.736006246659,1,0,Late_LINE
249,6,80,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000867435423844942,6.64589537606674,1,0,Late_LINE
250,6,81,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000923008118237074,6.56055284534371,1,0,Late_LINE
251,6,81,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.000923008118237074,6.56055284534371,1,0,Late_LINE
252,5,81,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00561056489021344,5.19730969866032,1,0,Late_LINE
253,5,81,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00561056489021344,5.19730969866032,1,0,Late_LINE
254,5,83,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0061924806065308,5.06554916855749,1,0,Late_LINE
255,5,83,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0061924806065308,5.06554916855749,1,0,Late_LINE
256,5,84,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00649903059506379,5.00260832296198,1,0,Late_LINE
257,5,84,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00649903059506379,5.00260832296198,1,0,Late_LINE
258,5,85,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00681623914298818,4.94106104466418,1,0,Late_LINE
259,5,85,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00681623914298818,4.94106104466418,1,0,Late_LINE
260,5,83,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0061924806065308,5.06554916855749,1,0,Late_LINE
261,5,83,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0061924806065308,5.06554916855749,1,0,Late_LINE
262,5,83,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0061924806065308,5.06554916855749,1,0,Late_LINE
263,5,83,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0061924806065308,5.06554916855749,1,0,Late_LINE
264,5,84,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00649903059506379,5.00260832296198,1,0,Late_LINE
265,5,85,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00681623914298818,4.94106104466418,1,0,Late_LINE
266,5,84,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00649903059506379,5.00260832296198,1,0,Late_LINE
267,5,84,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00649903059506379,5.00260832296198,1,0,Late_LINE
268,5,85,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00681623914298818,4.94106104466418,1,0,Late_LINE
269,5,85,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00681623914298818,4.94106104466418,1,0,Late_LINE
270,5,86,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00714430301627683,4.88088630280268,1,0,Late_LINE
271,5,86,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00714430301627683,4.88088630280268,1,0,Late_LINE
272,5,87,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0074834180031976,4.82141270445482,1,0,Late_LINE
273,5,88,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00783377882675909,4.76448923631788,1,0,Late_LINE
274,5,88,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00783377882675909,4.76448923631788,1,0,Late_LINE
275,5,87,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0074834180031976,4.82141270445482,1,0,Late_LINE
276,5,89,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00819557905857169,4.70821353250915,1,0,Late_LINE
277,5,89,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.00819557905857169,4.70821353250915,1,0,Late_LINE
278,4,90,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0384080041305587,3.54694737794754,1,0,Late_LINE
279,4,91,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0397196082227084,3.5059427048206,1,0,Late_LINE
280,4,91,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0397196082227084,3.5059427048206,1,0,Late_LINE
281,4,92,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0410572318076219,3.46582796155124,1,0,Late_LINE
282,4,94,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0438107014971562,3.38815494413668,1,0,Late_LINE
283,4,95,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0452266108148196,3.35054298967242,1,0,Late_LINE
284,4,95,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0452266108148196,3.35054298967242,1,0,Late_LINE
285,4,96,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.046668666185224,3.31371347887732,1,0,Late_LINE
286,4,95,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0452266108148196,3.35054298967242,1,0,Late_LINE
287,4,94,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0438107014971562,3.38815494413668,1,0,Late_LINE
288,4,94,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0438107014971562,3.38815494413668,1,0,Late_LINE
289,4,94,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0438107014971562,3.38815494413668,1,0,Late_LINE
290,4,94,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0438107014971562,3.38815494413668,1,0,Late_LINE
291,4,94,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0438107014971562,3.38815494413668,1,0,Late_LINE
292,4,94,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0438107014971562,3.38815494413668,1,0,Late_LINE
293,4,95,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0452266108148196,3.35054298967242,1,0,Late_LINE
294,4,95,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0452266108148196,3.35054298967242,1,0,Late_LINE
295,4,95,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0452266108148196,3.35054298967242,1,0,Late_LINE
296,4,95,25,1768,Late,LINE,donor,25_85___Out_frame.fa_rm.bed,0.0452266108148196,3.35054298967242,1,0,Late_LINE
