.id,gene_name,gene_id,lsv_id,mean_psi_per_lsv_junction,stdev_psi_per_lsv_junction,num_junctions,num_exons,de_novo_junctions,seqid,strand,lsv_junc,junc_start,junc_end,ir_start,ir_end,paste_into_igv_junction,exon_type,color_gene_name,alpha_gene_name,label_junction
Cycloheximide_TDP43KD,TCF12,ENSG00000140262.18,ENSG00000140262.18:t:57273030-57273262,0.1119,0.0128,7,5,1,chr15,+,ENSG00000140262.18:t:57273030-57273262_57272308-57273030,57272308,57273030,,,chr15:57272308-57273030,target,NMD rescued,0,""
Cycloheximide_TDP43KD,USP3,ENSG00000140455.17,ENSG00000140455.17:s:63587970-63588423,0.1968,0.0438,2,2,1,chr15,+,ENSG00000140455.17:s:63587970-63588423_63588423-63588533,63588423,63588533,,,chr15:63588423-63588533,source,NMD rescued,0,""
Cycloheximide_TDP43KD,POLG,ENSG00000140521.17,ENSG00000140521.17:t:89319268-89319350,0.1137,0.0189,5,6,1,chr15,-,ENSG00000140521.17:t:89319268-89319350_89319350-89323404,89319350,89323404,,,chr15:89319350-89323404,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,TICRR,ENSG00000140534.14,ENSG00000140534.14:t:89618112-89618210,0.1322,0.0426,2,3,1,chr15,+,ENSG00000140534.14:t:89618112-89618210_89608968-89618112,89608968,89618112,,,chr15:89608968-89618112,target,NMD rescued,0,""
Cycloheximide_TDP43KD,MFGE8,ENSG00000140545.15,ENSG00000140545.15:t:88909792-88909923,0.1061,0.0391,4,5,1,chr15,-,ENSG00000140545.15:t:88909792-88909923_88909923-88912428,88909923,88912428,,,chr15:88909923-88912428,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,ZFHX3,ENSG00000140836.17,ENSG00000140836.17:t:72889731-72889962,0.1357,0.0339,2,3,1,chr16,-,ENSG00000140836.17:t:72889731-72889962_72889962-72922624,72889962,72922624,,,chr16:72889962-72922624,target,NMD rescued,0,""
Cycloheximide_TDP43KD,CMIP,ENSG00000153815.17,ENSG00000153815.17:s:81671966-81672070,0.1332,0.0138,2,3,1,chr16,+,ENSG00000153815.17:s:81671966-81672070_81672070-81691775,81672070,81691775,,,chr16:81672070-81691775,source,NMD rescued,0,""
Cycloheximide_TDP43KD,CMIP,ENSG00000153815.17,ENSG00000153815.17:t:81691656-81691840,0.1608,0.0177,2,3,1,chr16,+,ENSG00000153815.17:t:81691656-81691840_81672070-81691775,81672070,81691775,,,chr16:81672070-81691775,target,NMD rescued,0,""
Cycloheximide_TDP43KD,ZCCHC14,ENSG00000140948.13,ENSG00000140948.13:s:87415276-87415367,0.1185,0.022,2,3,1,chr16,-,ENSG00000140948.13:s:87415276-87415367_87413195-87415276,87413195,87415276,,,chr16:87413195-87415276,source,non-NMD rescued,0,""
Cycloheximide_TDP43KD,PLCL2,ENSG00000154822.18,ENSG00000154822.18:t:17089733-17090604,0.1025,0.0409,2,3,1,chr3,+,ENSG00000154822.18:t:17089733-17090604_17081424-17089733,17081424,17089733,,,chr3:17081424-17089733,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,PTPRN2,ENSG00000155093.19,ENSG00000155093.19:s:157898673-157898737,0.1757,0.0326,6,7,1,chr7,-,ENSG00000155093.19:s:157898673-157898737_157875627-157898673,157875627,157898673,,,chr7:157875627-157898673,source,NMD rescued,0,""
Cycloheximide_TDP43KD,PTPRN2,ENSG00000155093.19,ENSG00000155093.19:s:158316819-158316932,0.1401,0.0269,2,3,1,chr7,-,ENSG00000155093.19:s:158316819-158316932_158249647-158316819,158249647,158316819,,,chr7:158249647-158316819,source,non-NMD rescued,0,""
Cycloheximide_TDP43KD,PTPRN2,ENSG00000155093.19,ENSG00000155093.19:t:158110825-158110915,0.2235,0.0362,3,4,1,chr7,-,ENSG00000155093.19:t:158110825-158110915_158110915-158126814,158110915,158126814,,,chr7:158110915-158126814,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,PTPRN2,ENSG00000155093.19,ENSG00000155093.19:t:158205171-158205277,0.1778,0.0322,3,4,1,chr7,-,ENSG00000155093.19:t:158205171-158205277_158205273-158249607,158205273,158249607,,,chr7:158205273-158249607,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,CDK19,ENSG00000155111.15,ENSG00000155111.15:t:110622815-110622912,0.2495,0.0344,2,3,1,chr6,-,ENSG00000155111.15:t:110622815-110622912_110622912-110623363,110622912,110623363,,,chr6:110622912-110623363,target,NMD rescued,0,""
Cycloheximide_TDP43KD,VPS53,ENSG00000141252.21,ENSG00000141252.21:s:514241-514332,0.1521,0.0573,4,4,1,chr17,-,ENSG00000141252.21:s:514241-514332_514194-514241,514194,514241,514241,514240,chr17:514194-514241,source,non-NMD rescued,0,""
Cycloheximide_TDP43KD,VPS53,ENSG00000141252.21,ENSG00000141252.21:t:514149-514240,0.161,0.0596,4,4,1,chr17,-,ENSG00000141252.21:t:514149-514240_514194-514241,514194,514241,514241,514240,chr17:514194-514241,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,PRELID3A,ENSG00000141391.14,ENSG00000141391.14:s:12429350-12429436,0.9239,0.0285,4,3,1,chr18,+,ENSG00000141391.14:s:12429350-12429436_12429436-12430178,12429436,12430178,12429437,12430177,chr18:12429436-12430178,source,NMD rescued,0,""
Cycloheximide_TDP43KD,PRELID3A,ENSG00000141391.14,ENSG00000141391.14:t:12431150-12432238,0.9491,0.0201,4,3,1,chr18,+,ENSG00000141391.14:t:12431150-12432238_12430292-12431150,12430292,12431150,12430293,12431149,chr18:12430292-12431150,target,NMD rescued,0,""
Cycloheximide_TDP43KD,TBCD,ENSG00000141556.22,ENSG00000141556.22:t:82905936-82906053,0.1107,0.017,4,5,1,chr17,+,ENSG00000141556.22:t:82905936-82906053_82900731-82905936,82900731,82905936,,,chr17:82900731-82905936,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,CEP131,ENSG00000141577.14,ENSG00000141577.14:s:81208928-81209022,0.1689,0.0486,2,3,1,chr17,-,ENSG00000141577.14:s:81208928-81209022_81208356-81208928,81208356,81208928,,,chr17:81208356-81208928,source,NMD rescued,0,""
Cycloheximide_TDP43KD,CEP131,ENSG00000141577.14,ENSG00000141577.14:t:81207125-81207239,0.1017,0.0371,3,3,1,chr17,-,ENSG00000141577.14:t:81207125-81207239_81207239-81208144,81207239,81208144,,,chr17:81207239-81208144,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,CEP131,ENSG00000141577.14,ENSG00000141577.14:t:81207125-81207239,0.2204,0.0444,3,3,1,chr17,-,ENSG00000141577.14:t:81207125-81207239_81207239-81208131,81207239,81208131,,,chr17:81207239-81208131,target,NMD rescued,0,""
Cycloheximide_TDP43KD,DPY19L4,ENSG00000156162.16,ENSG00000156162.16:s:94739645-94739790,0.1021,0.0219,6,4,1,chr8,+,ENSG00000156162.16:s:94739645-94739790_94739790-94761700,94739790,94761700,94739791,94744342,chr8:94739790-94761700,source,non-NMD rescued,0,""
Cycloheximide_TDP43KD,RPGR,ENSG00000156313.15,ENSG00000156313.15:s:38321027-38321089,0.1704,0.0309,2,3,1,chrX,-,ENSG00000156313.15:s:38321027-38321089_38320634-38321027,38320634,38321027,,,chrX:38320634-38321027,source,NMD rescued,0,""
Cycloheximide_TDP43KD,RPGR,ENSG00000156313.15,ENSG00000156313.15:t:38318829-38318990,0.1748,0.0271,2,3,1,chrX,-,ENSG00000156313.15:t:38318829-38318990_38318987-38320498,38318987,38320498,,,chrX:38318987-38320498,target,NMD rescued,0,""
Cycloheximide_TDP43KD,PCDH1,ENSG00000156453.14,ENSG00000156453.14:t:141853090-141854436,0.1021,0.0313,3,4,1,chr5,-,ENSG00000156453.14:t:141853090-141854436_141854436-141863232,141854436,141863232,,,chr5:141854436-141863232,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,MTERF3,ENSG00000156469.9,ENSG00000156469.9:s:96250906-96251095,0.1872,0.0507,2,3,1,chr8,-,ENSG00000156469.9:s:96250906-96251095_96245931-96250906,96245931,96250906,,,chr8:96245931-96250906,source,NMD rescued,0,""
Cycloheximide_TDP43KD,MTERF3,ENSG00000156469.9,ENSG00000156469.9:t:96245860-96245931,0.1247,0.0358,2,3,1,chr8,-,ENSG00000156469.9:t:96245860-96245931_96245931-96250906,96245931,96250906,,,chr8:96245931-96250906,target,NMD rescued,0,""
Cycloheximide_TDP43KD,IGLON5,ENSG00000142549.10,ENSG00000142549.10:s:51311644-51311926,0.1394,0.0463,2,3,1,chr19,+,ENSG00000142549.10:s:51311644-51311926_51311926-51320386,51311926,51320386,,,chr19:51311926-51320386,source,non-NMD rescued,0,""
Cycloheximide_TDP43KD,IGLON5,ENSG00000142549.10,ENSG00000142549.10:t:51322064-51322142,0.383,0.0551,2,3,1,chr19,+,ENSG00000142549.10:t:51322064-51322142_51320670-51322064,51320670,51322064,,,chr19:51320670-51322064,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,PHKG2,ENSG00000156873.16,ENSG00000156873.16:s:30751106-30751304,0.1035,0.0158,8,3,1,chr16,+,ENSG00000156873.16:s:30751106-30751304_30751259-30751549,30751259,30751549,30751305,30751548,chr16:30751259-30751549,source,non-NMD rescued,0,""
Cycloheximide_TDP43KD,LRP8,ENSG00000157193.18,ENSG00000157193.18:t:53271227-53271812,0.204,0.0444,8,6,1,chr1,-,ENSG00000157193.18:t:53271227-53271812_53271346-53274643,53271346,53274643,53271813,53272603,chr1:53271346-53274643,target,NMD rescued,0,""
Cycloheximide_TDP43KD,LRP8,ENSG00000157193.18,ENSG00000157193.18:t:53271227-53271812,0.1644,0.0539,8,6,1,chr1,-,ENSG00000157193.18:t:53271227-53271812_53271346-53274483,53271346,53274483,53271813,53272603,chr1:53271346-53274483,target,NMD rescued,0,""
Cycloheximide_TDP43KD,PPOX,ENSG00000143224.18,ENSG00000143224.18:s:161167339-161167486,0.2027,0.0675,4,5,1,chr1,+,ENSG00000143224.18:s:161167339-161167486_161167486-161168993,161167486,161168993,,,chr1:161167486-161168993,source,NMD rescued,0,""
Cycloheximide_TDP43KD,PPOX,ENSG00000143224.18,ENSG00000143224.18:s:161169284-161169840,0.2274,0.0428,3,4,1,chr1,+,ENSG00000143224.18:s:161169284-161169840_161169720-161170620,161169720,161170620,,,chr1:161169720-161170620,source,NMD rescued,0,""
Cycloheximide_TDP43KD,PPOX,ENSG00000143224.18,ENSG00000143224.18:t:161168993-161169183,0.1316,0.0477,4,5,1,chr1,+,ENSG00000143224.18:t:161168993-161169183_161167486-161168993,161167486,161168993,,,chr1:161167486-161168993,target,NMD rescued,0,""
Cycloheximide_TDP43KD,PPOX,ENSG00000143224.18,ENSG00000143224.18:t:161170620-161170769,0.1899,0.0413,6,6,1,chr1,+,ENSG00000143224.18:t:161170620-161170769_161169720-161170620,161169720,161170620,,,chr1:161169720-161170620,target,NMD rescued,0,""
Cycloheximide_TDP43KD,RGS5,ENSG00000143248.13,ENSG00000143248.13:t:163111121-163111317,0.1086,0.0241,2,3,1,chr1,-,ENSG00000143248.13:t:163111121-163111317_163111317-163129169,163111317,163129169,,,chr1:163111317-163129169,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,UBN2,ENSG00000157741.15,ENSG00000157741.15:s:139231237-139231952,0.1082,0.0253,3,3,1,chr7,+,ENSG00000157741.15:s:139231237-139231952_139231952-139232290,139231952,139232290,,,chr7:139231952-139232290,source,NMD rescued,0,""
Cycloheximide_TDP43KD,FMNL2,ENSG00000157827.20,ENSG00000157827.20:t:152636427-152636590,0.1086,0.0263,2,3,1,chr2,+,ENSG00000157827.20:t:152636427-152636590_152633651-152636427,152633651,152636427,,,chr2:152633651-152636427,target,NMD rescued,0,""
Cycloheximide_TDP43KD,FANCC,ENSG00000158169.13,ENSG00000158169.13:s:95114135-95114710,0.139,0.0404,2,2,1,chr9,-,ENSG00000158169.13:s:95114135-95114710_95111638-95114134,95111638,95114134,95111638,95114134,chr9:95111638-95114134,source,non-NMD rescued,0,""
Cycloheximide_TDP43KD,FANCC,ENSG00000158169.13,ENSG00000158169.13:s:95117315-95117390,0.1551,0.0424,2,2,1,chr9,-,ENSG00000158169.13:s:95117315-95117390_95114711-95117314,95114711,95117314,95114711,95117314,chr9:95114711-95117314,source,non-NMD rescued,0,""
Cycloheximide_TDP43KD,MINDY1,ENSG00000143409.16,ENSG00000143409.16:t:150999862-150999967,0.1204,0.058,3,3,1,chr1,-,ENSG00000143409.16:t:150999862-150999967_150999967-151000457,150999967,151000457,,,chr1:150999967-151000457,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,MITD1,ENSG00000158411.11,ENSG00000158411.11:s:99169550-99169610,0.1144,0.0521,4,4,1,chr2,-,ENSG00000158411.11:s:99169550-99169610_99167712-99169550,99167712,99169550,,,chr2:99167712-99169550,source,non-NMD rescued,0,""
Cycloheximide_TDP43KD,HLCS,ENSG00000159267.17,ENSG00000159267.17:s:36930251-36930433,0.1227,0.0235,2,3,1,chr21,-,ENSG00000159267.17:s:36930251-36930433_36900640-36930251,36900640,36930251,,,chr21:36900640-36930251,source,NMD rescued,0,""
Cycloheximide_TDP43KD,HLCS,ENSG00000159267.17,ENSG00000159267.17:t:36896570-36897131,0.1208,0.0274,3,4,1,chr21,-,ENSG00000159267.17:t:36896570-36897131_36897131-36900592,36897131,36900592,,,chr21:36897131-36900592,target,NMD rescued,0,""
Cycloheximide_TDP43KD,PLEKHA6,ENSG00000143850.16,ENSG00000143850.16:s:204228083-204228228,0.1357,0.0332,3,3,1,chr1,-,ENSG00000143850.16:s:204228083-204228228_204222779-204228083,204222779,204228083,204223586,204228082,chr1:204222779-204228083,source,non-NMD rescued,0,""
Cycloheximide_TDP43KD,PLEKHA6,ENSG00000143850.16,ENSG00000143850.16:t:204218853-204222779,0.1497,0.0353,2,3,1,chr1,-,ENSG00000143850.16:t:204218853-204222779_204222779-204228083,204222779,204228083,,,chr1:204222779-204228083,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,PDE9A,ENSG00000160191.18,ENSG00000160191.18:s:42756775-42759418,0.279,0.0435,3,2,1,chr21,+,ENSG00000160191.18:s:42756775-42759418_42759418-42760328,42759418,42760328,42759419,42760327,chr21:42759418-42760328,source,NMD rescued,0,""
Cycloheximide_TDP43KD,PDE9A,ENSG00000160191.18,ENSG00000160191.18:s:42756775-42759418,0.2404,0.0439,3,2,1,chr21,+,ENSG00000160191.18:s:42756775-42759418_42759419-42760327,42759419,42760327,42759419,42760327,chr21:42759419-42760327,source,non-NMD rescued,0,""
Cycloheximide_TDP43KD,CFAP410,ENSG00000160226.16,ENSG00000160226.16:t:44337649-44337667,0.1102,0.041,3,3,1,chr21,-,ENSG00000160226.16:t:44337649-44337667_44337667-44339122,44337667,44339122,,,chr21:44337667-44339122,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,DIP2A,ENSG00000160305.18,ENSG00000160305.18:s:46555519-46556091,0.1398,0.031,2,3,1,chr21,+,ENSG00000160305.18:s:46555519-46556091_46556091-46556403,46556091,46556403,,,chr21:46556091-46556403,source,non-NMD rescued,0,""
Cycloheximide_TDP43KD,FAHD2B,ENSG00000144199.12,ENSG00000144199.12:t:97084169-97084277,0.1411,0.0401,5,6,1,chr2,-,ENSG00000144199.12:t:97084169-97084277_97084277-97090109,97084277,97090109,,,chr2:97084277-97090109,target,NMD rescued,0,""
Cycloheximide_TDP43KD,TAOK1,ENSG00000160551.12,ENSG00000160551.12:s:29534118-29534300,0.2309,0.0246,3,4,1,chr17,+,ENSG00000160551.12:s:29534118-29534300_29534300-29534874,29534300,29534874,,,chr17:29534300-29534874,source,non-NMD rescued,0,""
Cycloheximide_TDP43KD,TAOK1,ENSG00000160551.12,ENSG00000160551.12:t:29542561-29551903,0.228,0.0238,2,3,1,chr17,+,ENSG00000160551.12:t:29542561-29551903_29534928-29542561,29534928,29542561,,,chr17:29534928-29542561,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,RHBDD1,ENSG00000144468.17,ENSG00000144468.17:s:226867186-226867318,0.1222,0.035,3,4,1,chr2,+,ENSG00000144468.17:s:226867186-226867318_226867318-226867566,226867318,226867566,,,chr2:226867318-226867566,source,non-NMD rescued,0,""
Cycloheximide_TDP43KD,PPP1R16A,ENSG00000160972.10,ENSG00000160972.10:t:144501089-144501294,0.1258,0.0357,2,3,1,chr8,+,ENSG00000160972.10:t:144501089-144501294_144500761-144501129,144500761,144501129,,,chr8:144500761-144501129,target,NMD rescued,0,""
Cycloheximide_TDP43KD,ITGA9,ENSG00000144668.12,ENSG00000144668.12:t:37741730-37741819,0.1499,0.0374,2,3,1,chr3,+,ENSG00000144668.12:t:37741730-37741819_37739537-37741730,37739537,37741730,,,chr3:37739537-37741730,target,NMD rescued,0,""
Cycloheximide_TDP43KD,SHANK1,ENSG00000161681.16,ENSG00000161681.16:t:50689197-50689404,0.1167,0.0294,5,6,1,chr19,-,ENSG00000161681.16:t:50689197-50689404_50689279-50689705,50689279,50689705,,,chr19:50689279-50689705,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,STAC,ENSG00000144681.11,ENSG00000144681.11:s:36443364-36443802,0.134,0.0174,12,9,1,chr3,+,ENSG00000144681.11:s:36443364-36443802_36443640-36461343,36443640,36461343,,,chr3:36443640-36461343,source,NMD rescued,0,""
Cycloheximide_TDP43KD,STAC,ENSG00000144681.11,ENSG00000144681.11:t:36482992-36483092,0.1781,0.0179,5,5,1,chr3,+,ENSG00000144681.11:t:36482992-36483092_36461521-36482992,36461521,36482992,,,chr3:36461521-36482992,target,NMD rescued,0,""
Cycloheximide_TDP43KD,MYH15,ENSG00000144821.10,ENSG00000144821.10:s:108408280-108408404,0.2535,0.0738,2,3,1,chr3,-,ENSG00000144821.10:s:108408280-108408404_108407618-108408280,108407618,108408280,,,chr3:108407618-108408280,source,NMD rescued,0,""
Cycloheximide_TDP43KD,FGF11,ENSG00000161958.11,ENSG00000161958.11:t:7441451-7441581,0.102,0.0535,5,4,1,chr17,+,ENSG00000161958.11:t:7441451-7441581_7440935-7441471,7440935,7441471,,,chr17:7440935-7441471,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,STXBP5L,ENSG00000145087.13,ENSG00000145087.13:t:120909571-120909767,0.4328,0.0542,4,3,1,chr3,+,ENSG00000145087.13:t:120909571-120909767_120908416-120909571,120908416,120909571,,,chr3:120908416-120909571,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,STXBP5L,ENSG00000145087.13,ENSG00000145087.13:t:120909571-120909767,0.4031,0.0497,4,3,1,chr3,+,ENSG00000145087.13:t:120909571-120909767_120908428-120909571,120908428,120909571,,,chr3:120908428-120909571,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,STXBP5L,ENSG00000145087.13,ENSG00000145087.13:t:121223003-121223157,0.1138,0.0288,2,3,1,chr3,+,ENSG00000145087.13:t:121223003-121223157_121157627-121223003,121157627,121223003,,,chr3:121157627-121223003,target,NMD rescued,0,""
Cycloheximide_TDP43KD,RPS6KA4,ENSG00000162302.13,ENSG00000162302.13:s:64361852-64362002,0.1748,0.0406,3,4,1,chr11,+,ENSG00000162302.13:s:64361852-64362002_64362002-64368132,64362002,64368132,,,chr11:64362002-64368132,source,NMD rescued,0,""
Cycloheximide_TDP43KD,RPS6KA4,ENSG00000162302.13,ENSG00000162302.13:t:64368132-64368403,0.1108,0.0296,2,3,1,chr11,+,ENSG00000162302.13:t:64368132-64368403_64362002-64368132,64362002,64368132,,,chr11:64362002-64368132,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,USP24,ENSG00000162402.14,ENSG00000162402.14:s:55081322-55081424,0.2008,0.0201,2,3,1,chr1,-,ENSG00000162402.14:s:55081322-55081424_55078651-55081322,55078651,55081322,,,chr1:55078651-55081322,source,NMD rescued,0,""
Cycloheximide_TDP43KD,USP24,ENSG00000162402.14,ENSG00000162402.14:t:55078538-55078651,0.2698,0.0289,2,3,1,chr1,-,ENSG00000162402.14:t:55078538-55078651_55078651-55081322,55078651,55081322,,,chr1:55078651-55081322,target,NMD rescued,0,""
Cycloheximide_TDP43KD,DNAJB4,ENSG00000162616.9,ENSG00000162616.9:s:77979175-77979619,0.1624,0.0477,4,4,1,chr1,+,ENSG00000162616.9:s:77979175-77979619_77979293-78005080,77979293,78005080,,,chr1:77979293-78005080,source,NMD rescued,0,""
Cycloheximide_TDP43KD,SNX7,ENSG00000162627.17,ENSG00000162627.17:s:98662697-98662958,0.1044,0.0302,4,4,1,chr1,+,ENSG00000162627.17:s:98662697-98662958_98662803-98674309,98662803,98674309,,,chr1:98662803-98674309,source,non-NMD rescued,0,""
Cycloheximide_TDP43KD,CYP4V2,ENSG00000145476.16,ENSG00000145476.16:s:186201157-186201342,0.1024,0.032,3,3,1,chr4,+,ENSG00000145476.16:s:186201157-186201342_186201342-186203331,186201342,186203331,186201343,186204380,chr4:186201342-186203331,source,NMD rescued,0,""
Cycloheximide_TDP43KD,CNST,ENSG00000162852.14,ENSG00000162852.14:s:246634473-246634587,0.1121,0.018,2,3,1,chr1,+,ENSG00000162852.14:s:246634473-246634587_246634587-246647139,246634587,246647139,,,chr1:246634587-246647139,source,non-NMD rescued,0,""
Cycloheximide_TDP43KD,PCYOX1L,ENSG00000145882.11,ENSG00000145882.11:s:149366119-149366153,0.1131,0.0353,2,2,1,chr5,+,ENSG00000145882.11:s:149366119-149366153_149366153-149367337,149366153,149367337,,,chr5:149366153-149367337,source,NMD rescued,0,""
Cycloheximide_TDP43KD,ZNF300,ENSG00000145908.13,ENSG00000145908.13:s:150903141-150903182,0.107,0.0282,2,3,1,chr5,-,ENSG00000145908.13:s:150903141-150903182_150902566-150903141,150902566,150903141,,,chr5:150902566-150903141,source,non-NMD rescued,0,""
Cycloheximide_TDP43KD,FBXO41,ENSG00000163013.12,ENSG00000163013.12:s:73263938-73264053,0.1144,0.0253,2,3,1,chr2,-,ENSG00000163013.12:s:73263938-73264053_73263308-73263938,73263308,73263938,,,chr2:73263308-73263938,source,non-NMD rescued,0,""
Cycloheximide_TDP43KD,PSPH,ENSG00000146733.14,ENSG00000146733.14:t:56017234-56017379,0.1041,0.027,2,3,1,chr7,-,ENSG00000146733.14:t:56017234-56017379_56017379-56021073,56017379,56021073,,,chr7:56017379-56021073,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,TRIM4,ENSG00000146833.16,ENSG00000146833.16:t:99890403-99892746,0.1997,0.0272,2,3,1,chr7,-,ENSG00000146833.16:t:99890403-99892746_99892746-99900532,99892746,99900532,,,chr7:99892746-99900532,target,NMD rescued,0,""
Cycloheximide_TDP43KD,IFT122,ENSG00000163913.13,ENSG00000163913.13:s:129483485-129483892,0.8347,0.0404,3,4,1,chr3,+,ENSG00000163913.13:s:129483485-129483892_129483682-129483926,129483682,129483926,,,chr3:129483682-129483926,source,NMD rescued,0,""
Cycloheximide_TDP43KD,IFT122,ENSG00000163913.13,ENSG00000163913.13:t:129476139-129476508,0.1161,0.0353,3,3,1,chr3,+,ENSG00000163913.13:t:129476139-129476508_129469938-129476315,129469938,129476315,,,chr3:129469938-129476315,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,UVSSA,ENSG00000163945.19,ENSG00000163945.19:s:1366077-1366431,0.1128,0.0239,2,3,1,chr4,+,ENSG00000163945.19:s:1366077-1366431_1366431-1380047,1366431,1380047,,,chr4:1366431-1380047,source,NMD rescued,0,""
Cycloheximide_TDP43KD,SHC3,ENSG00000148082.10,ENSG00000148082.10:s:89065529-89065580,0.1405,0.0516,2,3,1,chr9,-,ENSG00000148082.10:s:89065529-89065580_89057831-89065529,89057831,89065529,,,chr9:89057831-89065529,source,non-NMD rescued,0,""
Cycloheximide_TDP43KD,FOXK1,ENSG00000164916.11,ENSG00000164916.11:s:4682295-4682868,0.3968,0.0445,2,3,1,chr7,+,ENSG00000164916.11:s:4682295-4682868_4682868-4737318,4682868,4737318,,,chr7:4682868-4737318,source,NMD rescued,0,""
Cycloheximide_TDP43KD,FOXK1,ENSG00000164916.11,ENSG00000164916.11:t:4740838-4741023,0.4914,0.0459,2,3,1,chr7,+,ENSG00000164916.11:t:4740838-4741023_4737421-4740838,4737421,4740838,,,chr7:4737421-4740838,target,NMD rescued,0,""
Cycloheximide_TDP43KD,TMEM65,ENSG00000164983.8,ENSG00000164983.8:t:124330748-124330792,0.1014,0.025,2,3,1,chr8,-,ENSG00000164983.8:t:124330748-124330792_124330792-124344898,124330792,124344898,,,chr8:124330792-124344898,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,DUSP15,ENSG00000149599.16,ENSG00000149599.16:t:31869564-31869597,0.1339,0.0485,5,5,1,chr20,-,ENSG00000149599.16:t:31869564-31869597_31869597-31870160,31869597,31870160,,,chr20:31869597-31870160,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,TUB,ENSG00000166402.9,ENSG00000166402.9:s:8097228-8097425,0.1471,0.0397,2,2,1,chr11,+,ENSG00000166402.9:s:8097228-8097425_8097425-8097584,8097425,8097584,,,chr11:8097425-8097584,source,NMD rescued,0,""
Cycloheximide_TDP43KD,TUB,ENSG00000166402.9,ENSG00000166402.9:t:8101486-8106243,0.1004,0.035,6,3,1,chr11,+,ENSG00000166402.9:t:8101486-8106243_8100997-8103495,8100997,8103495,8100998,8101485,chr11:8100997-8103495,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,XRRA1,ENSG00000166435.16,ENSG00000166435.16:s:74848115-74848462,0.1845,0.0384,2,3,1,chr11,-,ENSG00000166435.16:s:74848115-74848462_74845395-74848115,74845395,74848115,,,chr11:74845395-74848115,source,NMD rescued,0,""
Cycloheximide_TDP43KD,XRRA1,ENSG00000166435.16,ENSG00000166435.16:t:74850870-74851203,0.1073,0.0404,3,3,1,chr11,-,ENSG00000166435.16:t:74850870-74851203_74851203-74852034,74851203,74852034,,,chr11:74851203-74852034,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,ASAP2,ENSG00000151693.11,ENSG00000151693.11:s:9350459-9350895,0.1498,0.038,2,2,1,chr2,+,ENSG00000151693.11:s:9350459-9350895_9350895-9356024,9350895,9356024,,,chr2:9350895-9356024,source,NMD rescued,0,""
Cycloheximide_TDP43KD,BICD1,ENSG00000151746.15,ENSG00000151746.15:s:32293994-32294146,0.1311,0.0284,2,3,1,chr12,+,ENSG00000151746.15:s:32293994-32294146_32294146-32304421,32294146,32304421,,,chr12:32294146-32304421,source,non-NMD rescued,0,""
Cycloheximide_TDP43KD,CCDC122,ENSG00000151773.13,ENSG00000151773.13:t:43859672-43860070,0.1088,0.0606,3,4,1,chr13,-,ENSG00000151773.13:t:43859672-43860070_43860070-43869331,43860070,43869331,,,chr13:43860070-43869331,target,non-NMD rescued,0,""
Cycloheximide_TDP43KD,RABGAP1L,ENSG00000152061.24,ENSG00000152061.24:s:174304986-174305127,0.1004,0.026,2,3,1,chr1,+,ENSG00000152061.24:s:174304986-174305127_174305127-174320503,174305127,174320503,,,chr1:174305127-174320503,source,non-NMD rescued,0,""
Cycloheximide_TDP43KD,EPG5,ENSG00000152223.15,ENSG00000152223.15:s:45922341-45922600,0.106,0.0412,2,3,1,chr18,-,ENSG00000152223.15:s:45922341-45922600_45916582-45922341,45916582,45922341,,,chr18:45916582-45922341,source,non-NMD rescued,0,""
Cycloheximide_TDP43KD,EPG5,ENSG00000152223.15,ENSG00000152223.15:t:45916438-45916805,0.1014,0.0423,2,3,1,chr18,-,ENSG00000152223.15:t:45916438-45916805_45916582-45922341,45916582,45922341,,,chr18:45916582-45922341,target,non-NMD rescued,0,""
